,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svc__C,param_svc__class_weight,param_svc__shrinking,params,split0_test_ROC_AUC,split1_test_ROC_AUC,split2_test_ROC_AUC,mean_test_ROC_AUC,std_test_ROC_AUC,rank_test_ROC_AUC,split0_test_Precision,split1_test_Precision,split2_test_Precision,mean_test_Precision,std_test_Precision,rank_test_Precision,split0_test_Recall,split1_test_Recall,split2_test_Recall,mean_test_Recall,std_test_Recall,rank_test_Recall,split0_test_f1-score,split1_test_f1-score,split2_test_f1-score,mean_test_f1-score,std_test_f1-score,rank_test_f1-score,split0_test_AUPRC,split1_test_AUPRC,split2_test_AUPRC,mean_test_AUPRC,std_test_AUPRC,rank_test_AUPRC
10,98.8376448949178,1.1911231956180859,35.47956935564677,0.8509371511066423,10.0,balanced,False,"{'svc__C': 10.0, 'svc__class_weight': 'balanced', 'svc__shrinking': False}",0.6427631993265661,0.6399263441869696,0.6405630860919806,0.6410842098685055,0.00121535022760476,5,0.3203309692671395,0.31616341030195383,0.3170588235294118,0.3178510676995017,0.001791251899437181,9,0.49407474931631723,0.48678213309024615,0.49134001823154055,0.4907323002127013,0.0030080507251934456,5,0.3886697741125852,0.38334529791816224,0.3854129424383268,0.3858093381563581,0.002191705402983304,5,0.4390065448071886,0.3567668333740076,0.3727247633559381,0.3894993805123781,0.0356078958445274,16
11,87.72953859965007,0.845611890524333,35.22209517161051,0.5939378909051053,10.0,balanced,True,"{'svc__C': 10.0, 'svc__class_weight': 'balanced', 'svc__shrinking': True}",0.6427624698704218,0.6399263441869696,0.6405630860919806,0.6410839667164574,0.0012150143186538524,6,0.3203309692671395,0.31616341030195383,0.3170588235294118,0.3178510676995017,0.001791251899437181,9,0.49407474931631723,0.48678213309024615,0.49134001823154055,0.4907323002127013,0.0030080507251934456,5,0.3886697741125852,0.38334529791816224,0.3854129424383268,0.3858093381563581,0.002191705402983304,5,0.4390142400596268,0.3567668333740077,0.37272476335593796,0.3895019455965241,0.03561146219573866,15
12,125.4313706556956,1.9213557653750615,31.388405720392864,1.3583590815910906,31.622776601683793,,False,"{'svc__C': 31.622776601683793, 'svc__class_weight': None, 'svc__shrinking': False}",0.6076676053146229,0.5941964550647005,0.6061515397090542,0.6026718666961258,0.00602489642907784,12,0.3266078184110971,0.30816831683168316,0.31842105263157894,0.31773239595811975,0.007543628244407202,11,0.23609845031905197,0.22698268003646307,0.22060164083865086,0.22789425706472197,0.006359297944836332,13,0.2740740740740741,0.26141732283464564,0.2606354334948842,0.26537561013453465,0.006159020155593425,13,0.45621642189804856,0.4351537645357893,0.3484770125771287,0.41328239967032215,0.04662411772901782,11
13,114.68006594975789,3.7629388647521353,30.239702383677166,0.7117286938877679,31.622776601683793,,True,"{'svc__C': 31.622776601683793, 'svc__class_weight': None, 'svc__shrinking': True}",0.6076746567240173,0.5941964550647005,0.6061515397090542,0.6026742171659241,0.006026845999029318,11,0.3261964735516373,0.30816831683168316,0.31842105263157894,0.3175952810049665,0.007383090263762428,14,0.23609845031905197,0.22698268003646307,0.22060164083865086,0.22789425706472197,0.006359297944836332,13,0.27392913802221047,0.26141732283464564,0.2606354334948842,0.26532729811724676,0.006090789497149365,14,0.4562075785681874,0.4351537645357894,0.3484770125770238,0.4132794518936669,0.046621403363463196,12
14,124.0155987739563,0.6140266383927221,30.55479637781779,0.6931817310912787,31.622776601683793,balanced,False,"{'svc__C': 31.622776601683793, 'svc__class_weight': 'balanced', 'svc__shrinking': False}",0.6290005502530849,0.618707126936858,0.6245499270835664,0.6240858680911697,0.004215064566771487,8,0.3310077519379845,0.31016825164594003,0.3225320271288621,0.3212360102375955,0.008556905123636169,7,0.3892433910665451,0.3865086599817685,0.390154968094804,0.38863567304770585,0.0015493830184116451,7,0.35777126099706746,0.3441558441558442,0.3531353135313531,0.35168747289475494,0.005651965783206473,7,0.4664516889965592,0.3520254257807215,0.3666371817576569,0.39503809884497915,0.05084814973320569,14
15,104.34337862332661,2.2868341255052624,30.855578502019245,0.7424529215275336,31.622776601683793,balanced,True,"{'svc__C': 31.622776601683793, 'svc__class_weight': 'balanced', 'svc__shrinking': True}",0.6290005502530849,0.618707126936858,0.6245521160358755,0.6240865977419395,0.004215145023464193,7,0.3310077519379845,0.31016825164594003,0.3225320271288621,0.3212360102375955,0.008556905123636169,7,0.3892433910665451,0.3865086599817685,0.390154968094804,0.38863567304770585,0.0015493830184116451,7,0.35777126099706746,0.3441558441558442,0.3531353135313531,0.35168747289475494,0.005651965783206473,7,0.4664516889967586,0.3520240901588608,0.3666512976062826,0.395042358920634,0.05084589866035189,13
16,158.1458605925242,0.38131965707539683,28.751392602920532,0.49316557371060393,100.0,,False,"{'svc__C': 100.0, 'svc__class_weight': None, 'svc__shrinking': False}",0.6079119731229452,0.5927415314299501,0.6030896818625358,0.6012477288051438,0.006328779165545693,18,0.32729007633587787,0.2815442561205273,0.3017241379310345,0.30351949012914653,0.01871875145284791,20,0.31267092069279856,0.2725615314494075,0.2871467639015497,0.29079307201458526,0.01657633752292417,11,0.31981351981351985,0.2769800833719314,0.2942550210182158,0.29701620806788903,0.01759533905690863,12,0.454835498822557,0.3400152962760972,0.3140046790563807,0.3696184913850116,0.06118601048984783,19
17,143.09992321332297,4.104009305655347,29.299431800842285,0.5408638012739578,100.0,,True,"{'svc__C': 100.0, 'svc__class_weight': None, 'svc__shrinking': True}",0.6079158635557145,0.5927415314299501,0.6030896818625358,0.6012490256160669,0.006330144833993399,17,0.32760267430754536,0.2815442561205273,0.3017241379310345,0.3036236894530357,0.018851183755246633,19,0.31267092069279856,0.2725615314494075,0.2871467639015497,0.29079307201458526,0.01657633752292417,11,0.31996268656716415,0.2769800833719314,0.2942550210182158,0.29706593031910383,0.017659783930030995,11,0.4548087980189848,0.34001529627609733,0.3140046790563812,0.3696095911171544,0.061173614652960305,20
18,167.5313716729482,12.94077880441262,39.76509133974711,8.838310143255091,100.0,balanced,False,"{'svc__C': 100.0, 'svc__class_weight': 'balanced', 'svc__shrinking': False}",0.6120740067299624,0.5987818237183198,0.6120327681296327,0.607629532859305,0.006256297783734597,9,0.3217550274223035,0.29141370338248046,0.31758530183727035,0.31025134421401807,0.013428556312007399,17,0.32087511394712853,0.3062898814949863,0.3309024612579763,0.31935581890003034,0.010105310937900876,9,0.3213144682793246,0.29866666666666664,0.3241071428571429,0.3146960926010447,0.011391711304385092,9,0.4655410939080979,0.35083495593753683,0.31501780919669337,0.3771312863474427,0.06420247946846415,18
19,154.7223355770111,9.581577546863839,20.71705706914266,5.659286892854269,100.0,balanced,True,"{'svc__C': 100.0, 'svc__class_weight': 'balanced', 'svc__shrinking': True}",0.6120740067299624,0.5987815805013966,0.6120327681296327,0.6076294517869972,0.006256412436876588,10,0.3217550274223035,0.29141370338248046,0.31758530183727035,0.31025134421401807,0.013428556312007399,17,0.32087511394712853,0.3062898814949863,0.3309024612579763,0.31935581890003034,0.010105310937900876,9,0.3213144682793246,0.29866666666666664,0.3241071428571429,0.3146960926010447,0.011391711304385092,9,0.4655385817888969,0.35084477095605265,0.31501780919701666,0.37713372064732203,0.06419998651254637,17
