,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_lr__C,param_lr__class_weight,param_pca__apply_PCA,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
76,1.5793426036834717,0.01037423170346988,0.022402604420979817,0.0029924064970576632,3.1622776601683795,,True,0.95,"{'lr__C': 3.1622776601683795, 'lr__class_weight': None, 'pca__apply_PCA': True, 'pca__n_components': 0.95}",0.6653731788215539,0.669755683736279,0.6523214082454428,0.6624834236010919,0.007405021017221285,61
77,1.576595385869344,0.06600940114640436,0.04376053810119629,0.03577170371631081,3.1622776601683795,,True,,"{'lr__C': 3.1622776601683795, 'lr__class_weight': None, 'pca__apply_PCA': True, 'pca__n_components': None}",0.6653731788215539,0.669755683736279,0.6523214082454428,0.6624834236010919,0.007405021017221285,61
78,1.2326193650563557,0.16505987629258603,0.01773977279663086,0.009683582812608128,3.1622776601683795,,False,0.5,"{'lr__C': 3.1622776601683795, 'lr__class_weight': None, 'pca__apply_PCA': False, 'pca__n_components': 0.5}",0.6653751240379385,0.6697264977054915,0.6522963569023503,0.6624659928819268,0.007407191783057444,67
79,1.0072333812713623,0.07811268093242202,0.015371561050415039,0.008151485992582135,3.1622776601683795,,False,0.7,"{'lr__C': 3.1622776601683795, 'lr__class_weight': None, 'pca__apply_PCA': False, 'pca__n_components': 0.7}",0.6653751240379385,0.6697264977054915,0.6522963569023503,0.6624659928819268,0.007407191783057444,67
80,0.9571337699890137,0.08685260291181121,0.00953515370686849,0.0009063513843324167,3.1622776601683795,,False,0.8,"{'lr__C': 3.1622776601683795, 'lr__class_weight': None, 'pca__apply_PCA': False, 'pca__n_components': 0.8}",0.6653751240379385,0.6697264977054915,0.6522963569023503,0.6624659928819268,0.007407191783057444,67
81,0.9929510752360026,0.07203731003310807,0.014539003372192383,0.003817549687111502,3.1622776601683795,,False,0.9,"{'lr__C': 3.1622776601683795, 'lr__class_weight': None, 'pca__apply_PCA': False, 'pca__n_components': 0.9}",0.6653751240379385,0.6697264977054915,0.6522963569023503,0.6624659928819268,0.007407191783057444,67
82,0.9324179490407308,0.06208217650712959,0.010959386825561523,0.0021700888145241215,3.1622776601683795,,False,0.95,"{'lr__C': 3.1622776601683795, 'lr__class_weight': None, 'pca__apply_PCA': False, 'pca__n_components': 0.95}",0.6653751240379385,0.6697264977054915,0.6522963569023503,0.6624659928819268,0.007407191783057444,67
83,0.9126795927683512,0.10739505554078133,0.009431203206380209,0.0004072236015663685,3.1622776601683795,,False,,"{'lr__C': 3.1622776601683795, 'lr__class_weight': None, 'pca__apply_PCA': False, 'pca__n_components': None}",0.6653751240379385,0.6697264977054915,0.6522963569023503,0.6624659928819268,0.007407191783057444,67
84,1.109916130701701,0.049047324158463794,0.018720706303914387,0.00037543017615896724,3.1622776601683795,balanced,True,0.5,"{'lr__C': 3.1622776601683795, 'lr__class_weight': 'balanced', 'pca__apply_PCA': True, 'pca__n_components': 0.5}",0.6655156659217297,0.6725337074333902,0.6546071608899404,0.6642188447483535,0.00737570681857705,7
85,1.16792098681132,0.06040742661312895,0.020239750544230144,0.0036996999463059285,3.1622776601683795,balanced,True,0.7,"{'lr__C': 3.1622776601683795, 'lr__class_weight': 'balanced', 'pca__apply_PCA': True, 'pca__n_components': 0.7}",0.6655156659217297,0.6725337074333902,0.6546071608899404,0.6642188447483535,0.00737570681857705,7
86,1.1501812934875488,0.04461158241536044,0.021890004475911457,0.003308007006976231,3.1622776601683795,balanced,True,0.8,"{'lr__C': 3.1622776601683795, 'lr__class_weight': 'balanced', 'pca__apply_PCA': True, 'pca__n_components': 0.8}",0.6655156659217297,0.6725337074333902,0.6546071608899404,0.6642188447483535,0.00737570681857705,7
87,1.1262290477752686,0.06367722067669901,0.020723422368367512,0.0017771976269410185,3.1622776601683795,balanced,True,0.9,"{'lr__C': 3.1622776601683795, 'lr__class_weight': 'balanced', 'pca__apply_PCA': True, 'pca__n_components': 0.9}",0.6655156659217297,0.6725337074333902,0.6546071608899404,0.6642188447483535,0.00737570681857705,7
88,1.1381197770436604,0.07449474025830324,0.019031286239624023,0.002327714080417202,3.1622776601683795,balanced,True,0.95,"{'lr__C': 3.1622776601683795, 'lr__class_weight': 'balanced', 'pca__apply_PCA': True, 'pca__n_components': 0.95}",0.6655156659217297,0.6725337074333902,0.6546071608899404,0.6642188447483535,0.00737570681857705,7
89,1.1672253608703613,0.04415711002936284,0.01964433987935384,0.004813680666638556,3.1622776601683795,balanced,True,,"{'lr__C': 3.1622776601683795, 'lr__class_weight': 'balanced', 'pca__apply_PCA': True, 'pca__n_components': None}",0.6655156659217297,0.6725337074333902,0.6546071608899404,0.6642188447483535,0.00737570681857705,7
90,1.1919233004252117,0.07788529077182288,0.011462847391764322,0.0008317642405080956,3.1622776601683795,balanced,False,0.5,"{'lr__C': 3.1622776601683795, 'lr__class_weight': 'balanced', 'pca__apply_PCA': False, 'pca__n_components': 0.5}",0.665545816775692,0.6726202926580593,0.6545988915145508,0.6642550003161007,0.007413608214766367,1
91,1.2085084120432537,0.11266382121410391,0.011253992716471354,0.001257078055640512,3.1622776601683795,balanced,False,0.7,"{'lr__C': 3.1622776601683795, 'lr__class_weight': 'balanced', 'pca__apply_PCA': False, 'pca__n_components': 0.7}",0.665545816775692,0.6726202926580593,0.6545988915145508,0.6642550003161007,0.007413608214766367,1
92,1.0419392585754395,0.09194265536814433,0.0114289919535319,0.0014344983747509009,3.1622776601683795,balanced,False,0.8,"{'lr__C': 3.1622776601683795, 'lr__class_weight': 'balanced', 'pca__apply_PCA': False, 'pca__n_components': 0.8}",0.665545816775692,0.6726202926580593,0.6545988915145508,0.6642550003161007,0.007413608214766367,1
93,1.0450846354166667,0.08595983179249571,0.013779878616333008,0.0056168783472346695,3.1622776601683795,balanced,False,0.9,"{'lr__C': 3.1622776601683795, 'lr__class_weight': 'balanced', 'pca__apply_PCA': False, 'pca__n_components': 0.9}",0.665545816775692,0.6726202926580593,0.6545988915145508,0.6642550003161007,0.007413608214766367,1
94,1.032715082168579,0.09045946014233061,0.010566631952921549,0.0002962233126156445,3.1622776601683795,balanced,False,0.95,"{'lr__C': 3.1622776601683795, 'lr__class_weight': 'balanced', 'pca__apply_PCA': False, 'pca__n_components': 0.95}",0.665545816775692,0.6726202926580593,0.6545988915145508,0.6642550003161007,0.007413608214766367,1
95,0.9867344697316488,0.09232919119456258,0.00874034563700358,0.0008023348168655114,3.1622776601683795,balanced,False,,"{'lr__C': 3.1622776601683795, 'lr__class_weight': 'balanced', 'pca__apply_PCA': False, 'pca__n_components': None}",0.665545816775692,0.6726202926580593,0.6545988915145508,0.6642550003161007,0.007413608214766367,1
96,1.281488259633382,0.21436431849140397,0.021620670954386394,0.001818944913034389,46.41588833612782,,True,0.5,"{'lr__C': 46.41588833612782, 'lr__class_weight': None, 'pca__apply_PCA': True, 'pca__n_components': 0.5}",0.6653070414644756,0.6696187526085016,0.651925937528274,0.6622839105337505,0.007532747034737183,73
97,1.29215407371521,0.22798235464143451,0.02126169204711914,0.0029616465105399884,46.41588833612782,,True,0.7,"{'lr__C': 46.41588833612782, 'lr__class_weight': None, 'pca__apply_PCA': True, 'pca__n_components': 0.7}",0.6653070414644756,0.6696187526085016,0.651925937528274,0.6622839105337505,0.007532747034737183,73
98,1.3860042889912922,0.16850471663378033,0.028730392456054688,0.008661520415802024,46.41588833612782,,True,0.8,"{'lr__C': 46.41588833612782, 'lr__class_weight': None, 'pca__apply_PCA': True, 'pca__n_components': 0.8}",0.6653070414644756,0.6696187526085016,0.651925937528274,0.6622839105337505,0.007532747034737183,73
99,1.7921124299367268,0.2910483763792069,0.043877363204956055,0.0185172164067938,46.41588833612782,,True,0.9,"{'lr__C': 46.41588833612782, 'lr__class_weight': None, 'pca__apply_PCA': True, 'pca__n_components': 0.9}",0.6653070414644756,0.6696187526085016,0.651925937528274,0.6622839105337505,0.007532747034737183,73
100,2.3444507916768393,0.34648218886174265,0.02768429120381673,0.006669451021581879,46.41588833612782,,True,0.95,"{'lr__C': 46.41588833612782, 'lr__class_weight': None, 'pca__apply_PCA': True, 'pca__n_components': 0.95}",0.6653070414644756,0.6696187526085016,0.651925937528274,0.6622839105337505,0.007532747034737183,73
101,1.9232776165008545,0.44267389646744437,0.03367861111958822,0.016156152945716987,46.41588833612782,,True,,"{'lr__C': 46.41588833612782, 'lr__class_weight': None, 'pca__apply_PCA': True, 'pca__n_components': None}",0.6653070414644756,0.6696187526085016,0.651925937528274,0.6622839105337505,0.007532747034737183,73
102,1.5254560311635335,0.2721343513015769,0.012270927429199219,0.0007212332915285876,46.41588833612782,,False,0.5,"{'lr__C': 46.41588833612782, 'lr__class_weight': None, 'pca__apply_PCA': False, 'pca__n_components': 0.5}",0.6653264936283222,0.6696000249054129,0.6519176681528842,0.6622813955622064,0.007533078244432833,85
103,1.4794576168060303,0.19958383033983115,0.009468158086140951,0.000255629663445441,46.41588833612782,,False,0.7,"{'lr__C': 46.41588833612782, 'lr__class_weight': None, 'pca__apply_PCA': False, 'pca__n_components': 0.7}",0.6653264936283222,0.6696000249054129,0.6519176681528842,0.6622813955622064,0.007533078244432833,85
104,1.3925023078918457,0.2007032937924586,0.019423166910807293,0.01248982565637982,46.41588833612782,,False,0.8,"{'lr__C': 46.41588833612782, 'lr__class_weight': None, 'pca__apply_PCA': False, 'pca__n_components': 0.8}",0.6653264936283222,0.6696000249054129,0.6519176681528842,0.6622813955622064,0.007533078244432833,85
105,1.447184721628825,0.20359164554245687,0.017843961715698242,0.010585001357680536,46.41588833612782,,False,0.9,"{'lr__C': 46.41588833612782, 'lr__class_weight': None, 'pca__apply_PCA': False, 'pca__n_components': 0.9}",0.6653264936283222,0.6696000249054129,0.6519176681528842,0.6622813955622064,0.007533078244432833,85
106,1.566011667251587,0.24295506097135416,0.018821001052856445,0.01135862199352537,46.41588833612782,,False,0.95,"{'lr__C': 46.41588833612782, 'lr__class_weight': None, 'pca__apply_PCA': False, 'pca__n_components': 0.95}",0.6653264936283222,0.6696000249054129,0.6519176681528842,0.6622813955622064,0.007533078244432833,85
107,1.591867208480835,0.3014521628900255,0.022374788920084637,0.00934494583084698,46.41588833612782,,False,,"{'lr__C': 46.41588833612782, 'lr__class_weight': None, 'pca__apply_PCA': False, 'pca__n_components': None}",0.6653264936283222,0.6696000249054129,0.6519176681528842,0.6622813955622064,0.007533078244432833,85
108,2.547541300455729,0.44905257367583534,0.06705768903096516,0.0699295634458846,46.41588833612782,balanced,True,0.5,"{'lr__C': 46.41588833612782, 'lr__class_weight': 'balanced', 'pca__apply_PCA': True, 'pca__n_components': 0.5}",0.6654383435704397,0.672654099810388,0.6543403519251593,0.6641442651019956,0.007532344465162588,13
109,3.1569379965464273,0.48118390459266597,0.033719937006632485,0.01943179429345621,46.41588833612782,balanced,True,0.7,"{'lr__C': 46.41588833612782, 'lr__class_weight': 'balanced', 'pca__apply_PCA': True, 'pca__n_components': 0.7}",0.6654383435704397,0.672654099810388,0.6543403519251593,0.6641442651019956,0.007532344465162588,13
110,2.632056713104248,0.22915011764885582,0.0389400323232015,0.01685867042424907,46.41588833612782,balanced,True,0.8,"{'lr__C': 46.41588833612782, 'lr__class_weight': 'balanced', 'pca__apply_PCA': True, 'pca__n_components': 0.8}",0.6654383435704397,0.672654099810388,0.6543403519251593,0.6641442651019956,0.007532344465162588,13
111,2.2607084115346274,0.16191692141962005,0.02874159812927246,0.014142868146661988,46.41588833612782,balanced,True,0.9,"{'lr__C': 46.41588833612782, 'lr__class_weight': 'balanced', 'pca__apply_PCA': True, 'pca__n_components': 0.9}",0.6654383435704397,0.672654099810388,0.6543403519251593,0.6641442651019956,0.007532344465162588,13
112,1.660218636194865,0.19261015382758728,0.020398616790771484,0.004509631036067586,46.41588833612782,balanced,True,0.95,"{'lr__C': 46.41588833612782, 'lr__class_weight': 'balanced', 'pca__apply_PCA': True, 'pca__n_components': 0.95}",0.6654383435704397,0.672654099810388,0.6543403519251593,0.6641442651019956,0.007532344465162588,13
113,1.6003658771514893,0.20128113080916119,0.027460654576619465,0.0107968008469993,46.41588833612782,balanced,True,,"{'lr__C': 46.41588833612782, 'lr__class_weight': 'balanced', 'pca__apply_PCA': True, 'pca__n_components': None}",0.6654383435704397,0.672654099810388,0.6543403519251593,0.6641442651019956,0.007532344465162588,13
114,1.7559300263722737,0.22359801858780584,0.012929360071818033,0.005263638566228163,46.41588833612782,balanced,False,0.5,"{'lr__C': 46.41588833612782, 'lr__class_weight': 'balanced', 'pca__apply_PCA': False, 'pca__n_components': 0.5}",0.665421079775026,0.6726981220734923,0.6542938974928227,0.664137699780447,0.007568098341582461,25
115,1.799405574798584,0.1296333656090908,0.010840972264607748,0.001300291846692762,46.41588833612782,balanced,False,0.7,"{'lr__C': 46.41588833612782, 'lr__class_weight': 'balanced', 'pca__apply_PCA': False, 'pca__n_components': 0.7}",0.665421079775026,0.6726981220734923,0.6542938974928227,0.664137699780447,0.007568098341582461,25
116,1.437090317408244,0.27881165244239087,0.01306756337483724,0.004271396996642282,46.41588833612782,balanced,False,0.8,"{'lr__C': 46.41588833612782, 'lr__class_weight': 'balanced', 'pca__apply_PCA': False, 'pca__n_components': 0.8}",0.665421079775026,0.6726981220734923,0.6542938974928227,0.664137699780447,0.007568098341582461,25
117,1.1636416117350261,0.126089121562022,0.01679380734761556,0.0101882906461362,46.41588833612782,balanced,False,0.9,"{'lr__C': 46.41588833612782, 'lr__class_weight': 'balanced', 'pca__apply_PCA': False, 'pca__n_components': 0.9}",0.665421079775026,0.6726981220734923,0.6542938974928227,0.664137699780447,0.007568098341582461,25
118,1.284437894821167,0.0998563178956468,0.012274821599324545,0.0027818340633393654,46.41588833612782,balanced,False,0.95,"{'lr__C': 46.41588833612782, 'lr__class_weight': 'balanced', 'pca__apply_PCA': False, 'pca__n_components': 0.95}",0.665421079775026,0.6726981220734923,0.6542938974928227,0.664137699780447,0.007568098341582461,25
119,1.2394084930419922,0.12657091641545162,0.010013977686564127,0.0005653096178401253,46.41588833612782,balanced,False,,"{'lr__C': 46.41588833612782, 'lr__class_weight': 'balanced', 'pca__apply_PCA': False, 'pca__n_components': None}",0.665421079775026,0.6726981220734923,0.6542938974928227,0.664137699780447,0.007568098341582461,25
120,1.286500612894694,0.07673988180858027,0.022129297256469727,0.004769485705077714,681.2920690579622,,True,0.5,"{'lr__C': 681.2920690579622, 'lr__class_weight': None, 'pca__apply_PCA': True, 'pca__n_components': 0.5}",0.6653050962480909,0.6695822700700171,0.6518622146943882,0.6622498603374988,0.0075498759584012465,103
121,1.3777403036753337,0.07698169311839466,0.023279269536336262,0.007536271029541016,681.2920690579622,,True,0.7,"{'lr__C': 681.2920690579622, 'lr__class_weight': None, 'pca__apply_PCA': True, 'pca__n_components': 0.7}",0.6653050962480909,0.6695822700700171,0.6518622146943882,0.6622498603374988,0.0075498759584012465,103
122,1.3319871425628662,0.10516426670173977,0.018352508544921875,0.0009177895460777639,681.2920690579622,,True,0.8,"{'lr__C': 681.2920690579622, 'lr__class_weight': None, 'pca__apply_PCA': True, 'pca__n_components': 0.8}",0.6653050962480909,0.6695822700700171,0.6518622146943882,0.6622498603374988,0.0075498759584012465,103
123,1.295395294825236,0.08053294197082568,0.018453280131022137,0.0026514556539429216,681.2920690579622,,True,0.9,"{'lr__C': 681.2920690579622, 'lr__class_weight': None, 'pca__apply_PCA': True, 'pca__n_components': 0.9}",0.6653050962480909,0.6695822700700171,0.6518622146943882,0.6622498603374988,0.0075498759584012465,103
124,1.2536977132161458,0.06120117616109105,0.01683839162190755,0.0021308535391729973,681.2920690579622,,True,0.95,"{'lr__C': 681.2920690579622, 'lr__class_weight': None, 'pca__apply_PCA': True, 'pca__n_components': 0.95}",0.6653050962480909,0.6695822700700171,0.6518622146943882,0.6622498603374988,0.0075498759584012465,103
125,1.336713393529256,0.08536436906854998,0.01689434051513672,0.0014115279696323784,681.2920690579622,,True,,"{'lr__C': 681.2920690579622, 'lr__class_weight': None, 'pca__apply_PCA': True, 'pca__n_components': None}",0.6653050962480909,0.6695822700700171,0.6518622146943882,0.6622498603374988,0.0075498759584012465,103
126,0.9882775942484537,0.11466653047988876,0.010037740071614584,0.000939136993874255,681.2920690579622,,False,0.5,"{'lr__C': 681.2920690579622, 'lr__class_weight': None, 'pca__apply_PCA': False, 'pca__n_components': 0.5}",0.6653257641721779,0.669625805899275,0.6518933464605614,0.6622816388440048,0.007552485405331796,79
127,0.9603235721588135,0.09488355808511509,0.010343790054321289,0.002377113159516932,681.2920690579622,,False,0.7,"{'lr__C': 681.2920690579622, 'lr__class_weight': None, 'pca__apply_PCA': False, 'pca__n_components': 0.7}",0.6653257641721779,0.669625805899275,0.6518933464605614,0.6622816388440048,0.007552485405331796,79
128,0.97151780128479,0.08517425293891544,0.00944662094116211,0.0005294491695248811,681.2920690579622,,False,0.8,"{'lr__C': 681.2920690579622, 'lr__class_weight': None, 'pca__apply_PCA': False, 'pca__n_components': 0.8}",0.6653257641721779,0.669625805899275,0.6518933464605614,0.6622816388440048,0.007552485405331796,79
129,0.9773614406585693,0.09914416727428131,0.012114365895589193,0.002059185923122283,681.2920690579622,,False,0.9,"{'lr__C': 681.2920690579622, 'lr__class_weight': None, 'pca__apply_PCA': False, 'pca__n_components': 0.9}",0.6653257641721779,0.669625805899275,0.6518933464605614,0.6622816388440048,0.007552485405331796,79
130,1.098124663035075,0.0832766113052583,0.009038607279459635,0.001430809153384605,681.2920690579622,,False,0.95,"{'lr__C': 681.2920690579622, 'lr__class_weight': None, 'pca__apply_PCA': False, 'pca__n_components': 0.95}",0.6653257641721779,0.669625805899275,0.6518933464605614,0.6622816388440048,0.007552485405331796,79
131,1.0430029233296711,0.1182552519054262,0.008919397989908854,0.0012756460408663588,681.2920690579622,,False,,"{'lr__C': 681.2920690579622, 'lr__class_weight': None, 'pca__apply_PCA': False, 'pca__n_components': None}",0.6653257641721779,0.669625805899275,0.6518933464605614,0.6622816388440048,0.007552485405331796,79
132,1.468144416809082,0.05592307328615913,0.01853656768798828,0.0018433689599946857,681.2920690579622,balanced,True,0.5,"{'lr__C': 681.2920690579622, 'lr__class_weight': 'balanced', 'pca__apply_PCA': True, 'pca__n_components': 0.5}",0.665412083149247,0.6726862044442541,0.654262279292803,0.6641201889621013,0.00757680660259336,37
133,1.323285977045695,0.0860619607752604,0.01871967315673828,0.00125780120594794,681.2920690579622,balanced,True,0.7,"{'lr__C': 681.2920690579622, 'lr__class_weight': 'balanced', 'pca__apply_PCA': True, 'pca__n_components': 0.7}",0.665412083149247,0.6726862044442541,0.654262279292803,0.6641201889621013,0.00757680660259336,37
134,1.2042163213094075,0.04096949763049507,0.019135395685831707,0.00123179138801976,681.2920690579622,balanced,True,0.8,"{'lr__C': 681.2920690579622, 'lr__class_weight': 'balanced', 'pca__apply_PCA': True, 'pca__n_components': 0.8}",0.665412083149247,0.6726862044442541,0.654262279292803,0.6641201889621013,0.00757680660259336,37
135,1.1984169483184814,0.03652001517159732,0.018166224161783855,3.602269003871564e-05,681.2920690579622,balanced,True,0.9,"{'lr__C': 681.2920690579622, 'lr__class_weight': 'balanced', 'pca__apply_PCA': True, 'pca__n_components': 0.9}",0.665412083149247,0.6726862044442541,0.654262279292803,0.6641201889621013,0.00757680660259336,37
136,1.2881304423014324,0.06952393662008718,0.021098931630452473,0.0013399617707185,681.2920690579622,balanced,True,0.95,"{'lr__C': 681.2920690579622, 'lr__class_weight': 'balanced', 'pca__apply_PCA': True, 'pca__n_components': 0.95}",0.665412083149247,0.6726862044442541,0.654262279292803,0.6641201889621013,0.00757680660259336,37
137,1.3495609760284424,0.018824758129518126,0.018419583638509113,0.0013106882266768003,681.2920690579622,balanced,True,,"{'lr__C': 681.2920690579622, 'lr__class_weight': 'balanced', 'pca__apply_PCA': True, 'pca__n_components': None}",0.665412083149247,0.6726862044442541,0.654262279292803,0.6641201889621013,0.00757680660259336,37
138,1.0723426342010498,0.08510316385361097,0.008911530176798502,0.0006819407486013118,681.2920690579622,balanced,False,0.5,"{'lr__C': 681.2920690579622, 'lr__class_weight': 'balanced', 'pca__apply_PCA': False, 'pca__n_components': 0.5}",0.6654383435704398,0.672663585270394,0.6542904924558974,0.6641308070989105,0.007557551349955067,31
139,1.0982033411661785,0.06199715094551272,0.009490251541137695,0.0006988614276462319,681.2920690579622,balanced,False,0.7,"{'lr__C': 681.2920690579622, 'lr__class_weight': 'balanced', 'pca__apply_PCA': False, 'pca__n_components': 0.7}",0.6654383435704398,0.672663585270394,0.6542904924558974,0.6641308070989105,0.007557551349955067,31
140,1.0560188293457031,0.08102629636707913,0.009575843811035156,0.0003171123653744484,681.2920690579622,balanced,False,0.8,"{'lr__C': 681.2920690579622, 'lr__class_weight': 'balanced', 'pca__apply_PCA': False, 'pca__n_components': 0.8}",0.6654383435704398,0.672663585270394,0.6542904924558974,0.6641308070989105,0.007557551349955067,31
141,1.042585293451945,0.05888923299640483,0.00947896639506022,0.0003816174347004262,681.2920690579622,balanced,False,0.9,"{'lr__C': 681.2920690579622, 'lr__class_weight': 'balanced', 'pca__apply_PCA': False, 'pca__n_components': 0.9}",0.6654383435704398,0.672663585270394,0.6542904924558974,0.6641308070989105,0.007557551349955067,31
142,1.0371469656626384,0.05866550167152431,0.0095979372660319,0.00029184832020781023,681.2920690579622,balanced,False,0.95,"{'lr__C': 681.2920690579622, 'lr__class_weight': 'balanced', 'pca__apply_PCA': False, 'pca__n_components': 0.95}",0.6654383435704398,0.672663585270394,0.6542904924558974,0.6641308070989105,0.007557551349955067,31
143,1.0680461724599202,0.0763332706563962,0.008507410685221354,0.0015832772755011242,681.2920690579622,balanced,False,,"{'lr__C': 681.2920690579622, 'lr__class_weight': 'balanced', 'pca__apply_PCA': False, 'pca__n_components': None}",0.6654383435704398,0.672663585270394,0.6542904924558974,0.6641308070989105,0.007557551349955067,31
144,1.2738505999247234,0.08750261147729366,0.01778268814086914,0.0003943090123202518,10000.0,,True,0.5,"{'lr__C': 10000.0, 'lr__class_weight': None, 'pca__apply_PCA': True, 'pca__n_components': 0.5}",0.6653301409090433,0.6695642720176984,0.6518933464605614,0.6622625864624344,0.007533163134817144,91
145,1.2755163510640461,0.10344241895173925,0.019596656163533527,0.001257049492178849,10000.0,,True,0.7,"{'lr__C': 10000.0, 'lr__class_weight': None, 'pca__apply_PCA': True, 'pca__n_components': 0.7}",0.6653301409090433,0.6695642720176984,0.6518933464605614,0.6622625864624344,0.007533163134817144,91
146,1.2178167502085369,0.0582061060591223,0.020161946614583332,0.0015301680673005151,10000.0,,True,0.8,"{'lr__C': 10000.0, 'lr__class_weight': None, 'pca__apply_PCA': True, 'pca__n_components': 0.8}",0.6653301409090433,0.6695642720176984,0.6518933464605614,0.6622625864624344,0.007533163134817144,91
147,1.2215555508931477,0.0697004108942171,0.018555164337158203,0.001422401899354513,10000.0,,True,0.9,"{'lr__C': 10000.0, 'lr__class_weight': None, 'pca__apply_PCA': True, 'pca__n_components': 0.9}",0.6653301409090433,0.6695642720176984,0.6518933464605614,0.6622625864624344,0.007533163134817144,91
148,1.2049670219421387,0.06424858514288913,0.017801920572916668,0.0018087157549716785,10000.0,,True,0.95,"{'lr__C': 10000.0, 'lr__class_weight': None, 'pca__apply_PCA': True, 'pca__n_components': 0.95}",0.6653301409090433,0.6695642720176984,0.6518933464605614,0.6622625864624344,0.007533163134817144,91
149,1.231050968170166,0.06032156073348642,0.02754672368367513,0.008413803480203725,10000.0,,True,,"{'lr__C': 10000.0, 'lr__class_weight': None, 'pca__apply_PCA': True, 'pca__n_components': None}",0.6653301409090433,0.6695642720176984,0.6518933464605614,0.6622625864624344,0.007533163134817144,91
150,1.1153757572174072,0.16282455412944186,0.011738856633504232,0.0025536626607518547,10000.0,,False,0.5,"{'lr__C': 10000.0, 'lr__class_weight': None, 'pca__apply_PCA': False, 'pca__n_components': 0.5}",0.6653401101430148,0.6695552729915389,0.6518631875620811,0.6622528568988783,0.007545454311742158,97
151,1.2629746596018474,0.19461583266199708,0.009603579839070639,0.0007443472417280571,10000.0,,False,0.7,"{'lr__C': 10000.0, 'lr__class_weight': None, 'pca__apply_PCA': False, 'pca__n_components': 0.7}",0.6653401101430148,0.6695552729915389,0.6518631875620811,0.6622528568988783,0.007545454311742158,97
152,1.9136414527893066,0.24101077630482198,0.021198511123657227,0.012621191371046801,10000.0,,False,0.8,"{'lr__C': 10000.0, 'lr__class_weight': None, 'pca__apply_PCA': False, 'pca__n_components': 0.8}",0.6653401101430148,0.6695552729915389,0.6518631875620811,0.6622528568988783,0.007545454311742158,97
153,1.686055024464925,0.27566452079708126,0.09559567769368489,0.11993968547590882,10000.0,,False,0.9,"{'lr__C': 10000.0, 'lr__class_weight': None, 'pca__apply_PCA': False, 'pca__n_components': 0.9}",0.6653401101430148,0.6695552729915389,0.6518631875620811,0.6622528568988783,0.007545454311742158,97
154,1.7424471378326416,0.10659227622083758,0.02122211456298828,0.01635996559293623,10000.0,,False,0.95,"{'lr__C': 10000.0, 'lr__class_weight': None, 'pca__apply_PCA': False, 'pca__n_components': 0.95}",0.6653401101430148,0.6695552729915389,0.6518631875620811,0.6622528568988783,0.007545454311742158,97
155,1.9676499366760254,0.26127566346825337,0.011197328567504883,0.001872279540764858,10000.0,,False,,"{'lr__C': 10000.0, 'lr__class_weight': None, 'pca__apply_PCA': False, 'pca__n_components': None}",0.6653401101430148,0.6695552729915389,0.6518631875620811,0.6622528568988783,0.007545454311742158,97
156,1.9222137133280437,0.4365630207795576,0.023129622141520183,0.0023511527532673834,10000.0,balanced,True,0.5,"{'lr__C': 10000.0, 'lr__class_weight': 'balanced', 'pca__apply_PCA': True, 'pca__n_components': 0.5}",0.6654419908511611,0.6726864476611774,0.6542975457466711,0.6641419947530032,0.007563307071942905,19
157,1.5489882628122966,0.2348478475354732,0.024549325307210285,0.0034442076357196986,10000.0,balanced,True,0.7,"{'lr__C': 10000.0, 'lr__class_weight': 'balanced', 'pca__apply_PCA': True, 'pca__n_components': 0.7}",0.6654419908511611,0.6726864476611774,0.6542975457466711,0.6641419947530032,0.007563307071942905,19
158,1.5125046571095784,0.23047603242153106,0.02271095911661784,0.0043846594408020155,10000.0,balanced,True,0.8,"{'lr__C': 10000.0, 'lr__class_weight': 'balanced', 'pca__apply_PCA': True, 'pca__n_components': 0.8}",0.6654419908511611,0.6726864476611774,0.6542975457466711,0.6641419947530032,0.007563307071942905,19
159,1.4763892491658528,0.2007649514110075,0.024710655212402344,0.0053485064437769425,10000.0,balanced,True,0.9,"{'lr__C': 10000.0, 'lr__class_weight': 'balanced', 'pca__apply_PCA': True, 'pca__n_components': 0.9}",0.6654419908511611,0.6726864476611774,0.6542975457466711,0.6641419947530032,0.007563307071942905,19
160,1.4864548842112224,0.22345797714929932,0.025213241577148438,0.004575392604318419,10000.0,balanced,True,0.95,"{'lr__C': 10000.0, 'lr__class_weight': 'balanced', 'pca__apply_PCA': True, 'pca__n_components': 0.95}",0.6654419908511611,0.6726864476611774,0.6542975457466711,0.6641419947530032,0.007563307071942905,19
161,1.4689597288767497,0.20192839882991506,0.02775295575459798,0.005369077899113963,10000.0,balanced,True,,"{'lr__C': 10000.0, 'lr__class_weight': 'balanced', 'pca__apply_PCA': True, 'pca__n_components': None}",0.6654419908511611,0.6726864476611774,0.6542975457466711,0.6641419947530032,0.007563307071942905,19
162,1.4013920625050862,0.06225803860195815,0.009553909301757812,0.0004741224658544058,10000.0,balanced,False,0.5,"{'lr__C': 10000.0, 'lr__class_weight': 'balanced', 'pca__apply_PCA': False, 'pca__n_components': 0.5}",0.6654485559564592,0.6726536133765416,0.6542579013881848,0.6641200235737286,0.007568544712982201,43
