,PC 1,PC 2,PC 3,PC 4,PC 5,PC 6,PC 7,PC 8,PC 9,PC 10,PC 11,PC 12,PC 13,PC 14,PC 15,PC 16,PC 17,PC 18,PC 19,PC 20,PC 21,PC 22,PC 23,PC 24,PC 25,PC 26,PC 27,PC 28,PC 29,PC 30,PC 31,PC 32,PC 33,PC 34,PC 35,PC 36,PC 37,PC 38,PC 39,PC 40,PC 41,PC 42,PC 43,PC 44,PC 45,PC 46,PC 47,PC 48,PC 49,PC 50,PC 51,PC 52,PC 53,PC 54,PC 55,PC 56,PC 57,PC 58,PC 59,PC 60,PC 61,PC 62,PC 63,PC 64,PC 65,PC 66,PC 67,PC 68,PC 69,PC 70,PC 71,PC 72,PC 73,PC 74,PC 75,PC 76,PC 77,PC 78,PC 79,PC 80
repli_gene,0.06548518011144848,-0.05348098695059737,0.003190627126301964,0.1912993080443912,-0.024534810150051697,-0.03944368879997179,0.04461450727164584,0.08084512960667967,0.07961395046528677,0.0105107249620046,-0.3669464110564873,0.03826453685605227,0.18748311538704235,-0.30406301357698906,0.14925211483134293,-0.19346886065604518,-0.10090050982273485,-0.09164865693330551,0.05794782719920162,0.10654051674190082,-0.10049089363630351,0.06672914447240492,0.0018180496903864862,-0.002587701168676293,-0.09366913628600602,0.04767176452182462,0.007826362012687112,0.03389558265048835,0.01758498411129438,-0.034861143989575266,0.12065661459091742,0.039852599172470596,0.0047460304630478015,-0.1096529063449146,-0.0861073691773089,0.5510274283897229,0.07155990671204784,0.38591551182649164,-0.10897425852988912,-0.15198703366816713,0.09233130151278723,-0.0721532261505644,0.02022569651210397,0.00961017673322035,0.01200173624143256,-0.0463651465167509,0.06590600831414722,0.031438235777292434,-0.015019108610643983,-0.004832860153020785,0.0013286321505749168,-0.017335534471671535,-0.014573316975183423,0.03457623731797399,-0.029455490181331118,0.011462897437919797,0.019935925511733697,0.0116904026422473,-0.01209826902585126,0.007780742734412996,0.004221034616979383,-0.007623631362410566,-0.0011772770876423769,-0.002809969746009527,0.0028903345864629256,-0.011325999423061173,-0.001035080489348767,0.002238195570655809,0.0015399592168840737,-0.0007507139431925103,0.0006080103503206466,-0.0009327369516624745,0.0006983049615144829,-1.3564196212709906e-06,0.00040488216957895555,-0.0005637428812718479,-0.0009153011485291268,4.5142730913305326e-05,-0.0002623183441623116,-0.00014400332749342037
nsome_gene,0.02395968247307564,0.08439146959160214,0.1564612202107722,0.23793271956835574,-0.04502506500077062,-0.13081474061222048,0.02145919034348659,0.08414189967940175,-0.07662792039222113,0.023530279775107965,-0.24868476753477714,-0.23494650329269195,-0.03646569759747956,-0.19606294741318556,-0.2124824256275021,0.031224992634184698,0.21067462823655508,-0.13235672932268916,0.2950043805182875,-0.13996715325762157,0.16146047931234148,-0.08832846409839912,-0.12149038783283042,-0.10772649487047606,-0.07864514929601328,-0.05143875779000446,-0.0918102819217775,0.03630879678393473,0.06737868006781823,0.06576786022997844,-0.052368276144467873,-0.03401415559899808,0.0020238461681303718,0.04754581123278879,-0.0165049280289225,-0.14965932493977083,-0.14086995113575299,-0.05190930608046389,-0.06406946249119119,0.018263287550521645,-0.03128952336703224,-0.01783852242879433,0.0390899317809804,0.07881223158475398,-0.06197685727937951,0.008151587808872124,-0.02297842652332951,-0.037659030644512065,0.09640704137906932,-0.03149905931773961,-0.002977460088746789,0.01902452223306522,0.0002031670829338722,0.009612693606506628,0.05700518814958158,0.018446877377447324,0.04052037534179234,-0.2618632747956522,-0.47140033301435436,0.03827166101727861,-0.14709261491268522,0.09088596559807453,-0.07550010054561149,-0.06504217325805224,-0.012026700995841171,0.0027832515015855652,0.006026127013774713,-0.0007618336179531435,-0.0010959241234601708,-0.0014689164159810697,-0.0025824549588875714,3.997424469857208e-05,-0.000421313786987218,-0.0008376744390458709,-5.171667437151202e-05,-8.540492277472195e-05,-9.116986462314076e-05,0.0006677844698902138,-1.8792879023997802e-05,0.0007313635301095403
nsome_cds,-0.07554134829119265,0.08332176121303614,0.17717714395244374,0.2788203992062619,-0.05666983125947613,-0.11309227518973675,0.04962736046229336,0.03941250020557613,-0.07455287005152991,0.025195313756412062,-0.19297722498245695,-0.1317130957603676,-0.09328417793649901,-0.10732533238503252,-0.09125303444750173,-0.003980248282973442,0.15175215811068252,-0.09813643554831274,0.2189114996429211,-0.04158289133203778,0.13438392326558438,-0.11276364318295329,-0.08185171051117299,-0.03315604752931042,-0.07903327209114258,0.007877652865816157,-0.07263316036016612,0.043225612983380485,-0.019841019916919105,0.04460717793248753,-0.044371667147226124,-0.08234289708783808,0.0031267785453487455,0.00791319352119993,-0.010395616836818805,-0.11266607662867158,-0.011358082344852753,-0.06939324087553471,-0.024327127252028687,0.033961746915640856,-0.019926845606748067,-0.007466661161552729,-0.018930457140778317,-0.046393614486492395,0.013216434631260312,0.033825536495425926,0.02676880941055449,0.002767314472860008,-0.042536555004676235,0.017903093234686432,-0.002382682630066598,-0.00922842396815443,0.003276461312565024,-0.015975137801105016,-0.01875544380417327,-0.055024957064850166,-0.06383865897858905,0.34423658988379846,0.6164739773275766,-0.052934561621921644,0.20526582419499254,-0.1573830055895613,0.12229505704486071,0.07393862012821915,0.009380984338141482,-0.0025145295154077874,-0.008487981786379167,0.003873108548888251,0.00289648812130279,0.001702724161273081,0.0026691360507532305,0.0015002111081744984,-0.0011978065001412123,0.001021900718709839,0.00038400332848016923,-0.0002828400363592727,0.0011142111981546805,-0.0006369316335665875,8.01889645806195e-05,-0.000593163981489942
transcription_gene,0.012826160640221698,-0.028003763430973494,-0.051258040143595834,0.06612493329284237,0.011070157434981373,-0.05390061297636817,0.0629754687763252,-0.030995188605037943,0.1067457151697533,0.09324862393154132,0.27509568033148457,0.028644548812738535,-0.0023189365932263784,0.0547248781732087,0.4884664430027629,0.07782944557738387,-0.39475286665681675,-0.25195890329098247,0.4856735006491706,-0.18133973410550325,0.04461082590355943,0.17462099645003465,-0.24201106576758777,-0.0532753027375554,0.07926897231467789,-0.06993417274173758,-0.0850927051308942,-0.044508442812240714,0.05758296707792543,0.02982858616939119,-0.010079979825319553,-0.09818897179980844,0.05533105643950291,0.00250651444427433,-0.07066210749418506,-0.04264157353854783,-0.03965455642651925,-0.017734248315786745,-0.033185473489137404,0.01886872631394723,-0.030188665084490404,-0.030034892860177284,0.010738641412536318,-0.021792100301350245,-0.014214338945750932,0.024070813325115986,-0.008272864428117093,0.02163169774369267,0.06163891019301169,-0.018705204854293625,0.010653481120913431,-0.013233058194594772,-0.02103747691357645,0.009865812467650212,-0.016324334567096043,0.009553463173013057,-0.016594514696223653,0.0037090074403796913,-0.004036916201889229,-0.007372889409896749,0.013175926172669633,0.0264413434888357,0.003047117884739131,0.0009304341986380027,-0.002934589073635016,-0.002218119254619358,-0.0013908890388104264,-6.947741984473024e-05,-0.001184209078388107,0.00017705654817033734,0.00026290908318975237,-0.0005432750327878863,-0.0001393808588248044,-0.00047368897361793096,0.0002537847637330516,9.49237574681596e-05,-1.920665298047082e-05,-0.0005601127041866463,-0.00030238945622888206,-8.901058902258108e-05
repeat_gene,0.031223576684187335,0.008000560313786828,0.10214216212308266,-0.09333536966659392,-0.037197654206320166,0.067354373004674,0.21694165826980716,-0.007276770272254485,0.3945958964332545,0.08759006367478048,-0.1975137010080916,0.08931571451090736,0.061493603198735744,0.14572417694291956,0.13092553812682248,0.14468219344989014,-0.00017333745967743064,-0.15171677601765857,-0.20365927811581996,0.02374303268837568,0.38240247115448567,-0.3411688980032862,-0.09932816415328166,0.06672415819215674,-0.030626131694551972,0.09666973602089206,0.014050456704009978,-0.0055903040828231,0.024220702123428597,0.08975780521822475,0.19423970809519067,-0.0166460928728345,0.08133102749199303,-0.19286900059357315,0.02773528094313074,0.042575835175214426,-0.03216377388339955,-0.04767094822386278,0.07585450174280561,0.14423038283236586,-0.008425519742469724,-0.08948447572057115,0.0527175954281641,-0.05841153196077409,0.16674957051535963,0.16730240055928733,-0.2417360984951439,0.07496034647430697,0.11248392657783012,0.08507342818876132,-0.045524271040772016,0.020598006465185212,0.07871619401473182,-0.03219247367482478,0.06848963877931791,-0.06368199069500478,-0.024274623773289344,-0.008556254287034442,-0.03812555687622458,-0.02292302038581221,-0.016693393477625634,-0.027251602573965777,-0.040340149357962096,-0.0025705570910124764,-0.007082278907446969,-0.006975248792877489,0.003489896297839453,0.0010461292111728498,0.00012633130735936748,-0.0010888116662023939,-0.0002495941460334203,7.815430738193976e-05,-0.0007755292880150741,7.238922940283957e-05,-0.0002572641034901766,0.0002424039643989604,0.00011429647916863517,4.0602839037992555e-05,-2.407180059842834e-05,0.00026187715789945814
repeat_cds,-0.015565103974015417,-0.006784435923072468,0.0828521430659212,-0.09527053003108682,0.0520650792293482,0.09983114091830947,0.2647762289866302,0.0031174611324548684,0.5410648027727253,-0.08777957151505883,-0.03344774847418577,-0.17644091093786707,0.019395550102507597,0.12359152218210208,-0.03352916795030429,0.08875762560244857,0.06413180719279288,-0.01353513679966889,0.041223933711510896,0.023669837239334558,0.15028885526842095,-0.027202136191689583,0.05109496686411859,-0.09184039454147602,0.053437812104467665,-0.12487424603974302,0.01410292905240395,-0.024239869664021432,-0.04200461238862442,-0.054293573747705985,-0.07965660320973957,0.017101995969328987,0.004209995260362816,0.08698038159153157,0.03720533773109236,-0.0500534648726146,0.12867201305745563,0.02913768155473176,-0.09090553582498524,-0.2313315556070745,0.033100999897131375,0.10919057176356624,-0.08116283247693484,0.0890695118673883,-0.20709376242778998,-0.27612287511782485,0.3431207979209277,-0.17279372264150789,-0.20466320528919968,-0.12281795365127432,0.05657883561360863,-0.02348921522358148,-0.09868708287610936,0.014681926944938917,-0.05626167516836857,0.06461093889893965,0.05668316057632197,0.0008316409555673004,0.006709773127538288,0.0248915113903514,0.034288300665164057,0.021910060179373192,0.05695763949194421,0.00010402326029354536,0.004228800753165417,0.018348686740713122,-0.004235140686553351,-0.0011479142693538273,-0.001506481124434092,0.002203597642051136,-0.0012885227295110699,0.002492383516566162,0.0012176146085937298,-0.0003404073309320778,0.00023855734443239095,-0.0002752301703903143,-0.00046358587595302786,7.133508833188223e-05,3.8224172069096715e-05,-0.00012374557583752477
recomb_gene,0.026451218948754004,-0.0005195841360112306,0.027448439251937594,-0.03280719928595598,0.026570100269091356,-0.1252776596195033,0.010200068101982623,-0.06076419519202031,-0.032164015491947306,0.035354815827725816,-0.0296316406206472,0.11999231960655832,0.055260095843592844,0.0357457184710257,-0.3730950476129086,0.5052369028077425,-0.20127669389956132,-0.5710172661789046,0.014653312627321113,0.31322398736059653,-0.26655732185507014,0.032044095014124946,0.0866949183225175,0.018739420675627685,-0.06704551795185129,-0.01360460406839882,0.011476908467239796,-0.04238325991684205,0.007395548680754722,0.0020579680462999867,-0.02620322911635565,0.021313536153079224,0.035218645454882,0.0082955180791986,-0.028806396536680948,0.0017282722509418444,0.04114142333039207,-0.01653326218542455,0.008105948743822027,-0.030364575337644806,0.027949697569498624,0.0009362813776759848,-0.010301265090135472,0.011375328746817272,0.008062968766983241,0.002586637214234702,0.009991370379122747,0.012421471964505437,-0.022205674005545274,-0.0008466968835331762,-0.019216431168582987,0.009286857176605025,0.011587578863498482,0.0061563456954527584,-0.018063062485364968,-0.004814033071632792,0.0003777221177781397,0.014349940727106408,0.002227136030785476,-0.0008966644059411021,0.006909896947653323,-0.006168707912571902,-0.0022495933540360724,-0.003544534649140313,-0.0057752507785386875,-0.001898598809974339,0.0009040444075687762,0.0010938841440956693,0.00070748819592166,-0.0002812732804000906,0.0005236356703930481,0.000362767387113036,0.0002348536679960267,-1.4121628454030755e-06,0.00010258142983227657,1.2695152347084668e-05,7.144039293202967e-05,2.870838892839872e-05,-4.5105533935694414e-05,0.00021604719204947227
AAA_freq,-0.1604873424337391,-0.13957309532202836,-0.012902316841416473,-0.04512798397900654,0.06230290954922844,0.08905406963452388,-0.015629827757297557,-0.031550378306901466,0.06468104134628175,0.07885779131495202,0.046833189586257956,0.022003762371851976,-0.030291831360896027,-0.15091892826192962,-0.10418132551053229,-0.007207856017034608,-0.0584072252334025,0.024102250832398364,-0.0030564970604023134,-0.004188237924980806,0.018438710357690423,0.003018942488429016,-0.003473388505727093,-0.05763196490461567,0.001998615003445777,-0.0071443813612353,-0.04228172891107794,0.04964522490655651,0.05405521459580816,0.01020013388135758,0.04625217749432493,0.05228148005520816,-0.03465662981659605,0.04938663645210148,0.01629112681934171,0.0010504781920524092,-0.0579793396437316,0.06766682032057245,0.026751193926990616,0.08958525317121112,-0.10020032156211259,0.0050628156532914505,-0.020427560964011035,0.06351400801812025,-0.014804335960366066,-0.0253188903411255,-0.04524100323284456,0.01641921768105406,0.09720477411926651,-0.06962832518972378,-0.0744510842578294,-0.055787452137423185,0.016679717430039293,0.12726863829674367,0.09773866454536305,-0.032021089701726034,0.037431536033221996,-0.10086130067376325,-0.1742373097008201,0.03399512281197868,0.8131943266781554,-0.06530730294470723,0.06083972729642159,0.014326239573507982,0.0035329366349322877,0.02336724762796427,0.22417863119963236,-0.1358818703179044,-0.03773435017274572,0.0005160987238691239,-0.016011589604916478,0.00783496336674605,-0.0017114161131576572,-0.004842202278250236,-0.001409083611536759,0.005854485045120806,0.0013216671909012864,-0.001458170872580794,-0.0008285467567255619,0.0006700612800546826
AAC_freq,-0.12445125342316282,-0.08268665093467711,0.040903812324863,-0.011216303978417929,0.17654188514745325,-0.03154953769988885,0.09677959356441626,0.06487802749651661,-0.023610794924301903,0.038822678210063744,0.07403108355217974,0.01058020922569345,-0.1254303860260898,-0.15834658931041723,-0.15282536829182433,-0.13005950453894582,-0.19644794129620835,0.01255162847107566,-0.04558619014857382,0.06426874447830645,0.1361891835370791,0.005956496379170173,-0.09067652725119042,0.05992229832795801,-0.03377895782889317,0.06697950752211337,0.042211789273376266,0.11966214948386611,-0.3441047703027485,-0.22310480183086093,-0.07996668104669273,-0.24373359369444136,0.23204823107326714,-0.03877780072755802,-0.1422326434706171,0.1297144967373845,-0.05893160643364598,-0.24420185916672124,0.08476621780195462,-0.00876218206479537,0.006344716137873248,-0.22167676071113415,-0.08711272073584668,-0.03957791496629214,-0.020820928962871414,-0.1334468347030361,-0.03308239988260463,0.013405431407951307,-0.10453908661033308,-0.06368300904628638,0.0006799850915925054,0.0807799860688283,0.039227652221846376,-0.16502360830738644,-0.0325761727732312,0.047062490692699514,0.011607372811083596,-0.010725274969878879,-0.058228025850299125,-0.008907001905531925,-0.05471010817230815,0.0055400561541274485,0.043174347209105665,-0.005256956092458576,-0.0007929016260073973,-0.09241933169472369,0.03358897142379293,-0.09620478870806805,-0.18441710643538536,-0.06243386729559913,0.011437243940007266,-0.20272204349957684,-0.22203923047641566,0.12312675759378222,0.06330917241114374,0.1376055454785543,-0.14706103711422272,0.004487093184467857,0.019416639543347297,-0.005256020656261093
AAG_freq,-0.10869125184245426,-0.23511425103381076,0.08564764454400378,0.026567705753068563,0.003553708712623269,0.009556044969110606,-0.03669743603153656,-0.08132930575368011,0.06058901837589825,0.1565309797956394,0.06168391765669379,-0.019646041228856104,-0.10907998885293341,-0.21676938509062488,-0.017346510002646892,0.04240333928105394,-0.045431995266819486,-0.01413311150924676,0.0018393724238994769,-0.12562873324808205,0.007644517620805628,-0.0462216597766722,0.15900407224479574,0.012189318420295678,0.019334554805707515,0.023703446133632393,0.029477764891507607,-0.047812192028252515,0.16262757966174038,0.20031238397428217,0.09389082317093922,0.14883008061040057,-0.10420730102430412,0.022973407150676556,0.11721815850615495,-0.040102681175932374,0.0966502033123943,0.12211074119239403,0.019966685910611078,0.14530113879415668,0.008967811825046725,0.12426360882752599,-0.03140290510025881,-0.01833515391835374,0.024431497112763916,0.02105483660144937,-0.02066610258903263,0.05684315777367448,-0.09958161096912388,-0.14460062866695683,-0.05068414681901926,-0.05720308616965233,-0.06344032845647113,-0.25491930594642764,-0.17509395546831266,-0.008749208012388529,-0.060876013468933496,0.002325519247681207,0.019294419029500402,0.0005089649383592937,-0.1868041412766745,0.022300330534464383,0.09333730499853163,0.0090320696404535,-0.0005407637585597147,0.15723689127431892,-0.15943662291770272,-0.46448423890103363,-0.3199384973851269,-0.08279089965902525,-0.11338382327156751,-0.07867261122199974,-0.021666933529816385,0.04343233984770126,-0.007348212120445584,0.006595622747534679,-0.0013331286337505202,-0.027220586932145664,-0.0069674816607891744,0.005503000889427645
AAT_freq,-0.1777721470588359,-0.05466130131015308,-0.050434844823280506,-0.046167094265898954,0.03763361057152759,0.05753410687971631,0.024221538881747974,-0.0023721342394382172,0.039856076458418155,0.005977550514128266,0.04020754030945359,-0.003371623330541279,0.06958370810396305,-0.04001693786395716,-0.06250783138721767,0.01237401582576226,-0.005447130943718612,0.019797158569373835,0.007522020665237217,0.04418488117654944,0.003296556594463208,-0.012360085946394872,-0.07116148657017092,-0.05697481398459542,0.02470213414351699,-0.022064939662618476,-0.015391327974356946,0.045267222772074754,-0.014142664682972574,-0.04769775747832733,-0.012319965152682574,0.012626144172755482,0.002242361629326988,0.04869723285350609,0.05013651774654644,-0.007665949895305807,-0.10990947340456339,0.05330586517546822,-0.0706453545329335,-0.08107856092345081,-0.07279997318972702,0.0535938591845975,0.048680658736472725,0.11404461255759835,-0.009874985193261927,0.0017924741093118535,-0.0001811579370520495,-0.02968454568345477,0.19427968304974974,0.06893665165747503,-0.030022543302572167,-0.025740250481853594,-0.05796288471504153,0.4909191133775769,0.24861432820477652,-0.07828550553975017,0.008684047789536267,0.07382757669433662,0.1760343051850891,0.0382099016873616,-0.21062007663694654,0.0033955057093918856,-0.32336782196657843,-0.019248175003805733,-0.013491386220167864,-0.3164896474252983,-0.010266993920239081,-0.21986691028638722,-0.33420268874123016,0.0423168347264089,-0.23776521812406026,0.027009162018821475,-0.06677589268023386,-0.00891183584292362,-0.003549498030189221,0.02200494407694864,0.014237838690017858,-0.012960235780197855,0.0040478738835686735,0.004088007666113355
ACA_freq,-0.11973665048326321,-0.03799182516945313,0.09640920323519046,0.027332488389920445,0.16655329523305742,-0.11511274968882956,0.20847359131858387,0.06114230918512151,-0.06596292262569808,-0.10541397584966855,-0.0018611151263239756,-0.03652573381073648,-0.0553662165931757,0.054824024464299154,-0.05101283501545598,-0.08829134529890745,-0.09396501679828712,0.044425054809215936,-0.10238745026541983,0.11091345451740181,0.017741151905567576,0.11645813233135371,-0.22140739639329077,0.007370852889413124,0.03437319207174745,0.1922115927284961,-0.06088184703458808,0.19910234244155642,0.3493690786808588,-0.1529955314650696,-0.011089986785951144,-0.055094901878775714,-0.10748843249339649,-0.1500989010279032,-0.28903355087188926,-0.056821488988820654,0.16288829540537955,-0.11720719712955778,0.12821936166228978,-0.1480863649138732,0.053804422628704426,0.15686503243894082,-0.07644034016867757,0.08916404077353028,0.1148747675022213,0.1318503335072534,0.04171078128264997,-0.028505482283356448,-0.030472868919228915,-0.00832016554824,-0.06941200253794565,-0.0427496663125136,-0.02809178518799718,-0.059511688084024454,-0.01946477756917041,-0.01681903440918558,-0.004560142197673145,-0.03789973907156971,-0.02197219135388273,-0.0037426349596689987,-0.02965641022779723,0.0017508167539561637,-0.013304822538501432,-0.005856131107741046,-0.0014931480083768332,0.024205134442737253,0.06053751011055215,-0.0877951799533885,-0.03780110580976552,0.031024182581355447,0.010190195969859817,0.043641498246357935,0.05042228525668789,-0.08037735023724432,-0.13839208981732898,-0.2670780750942017,0.3438727680633872,0.028470061691014233,-0.039584701270966006,-0.0003884914952052938
ACC_freq,0.10007373843850392,0.08295119849491053,0.13867396670991292,0.025295088094195672,0.21492943047100446,-0.08284188997851054,0.12060715529039358,0.19133358178271745,0.04230970058460942,-0.04248731772461764,0.15078393831635722,0.16433412958592009,0.04161416467324657,-0.009183281043060265,-0.008748700273323973,-0.07743943126605973,0.06018097882452787,-0.06663365851931394,0.015772397187490114,-0.18046527920090227,-0.10063567808114096,-0.09141192319685873,0.17076914387601727,0.09823687977365655,-0.10591133014811521,-0.00886544064413161,-0.19637155870444897,-0.06062122932771444,-0.11679399757597167,-0.1409570228645845,-0.17063821910613486,-0.0854701351143761,0.034341972567920806,-0.02836478235512152,0.34764797007858717,0.12518260481453264,0.1158983396769212,-0.08846526444524083,-0.17765256255612943,0.10090911311908497,-0.10279692790017224,-0.112030141713786,-0.06421054734712411,0.047423881522635034,-0.04189420042940623,-0.025491288529616685,0.04189640010303725,0.2183163624811122,0.04661289546277695,0.13047358634962994,-0.09696251184696796,-0.13233603513491618,0.0005902575879536132,-0.07160835832260107,0.08046633469241324,0.005315991777531476,0.004165456296350114,-0.018887937551164732,-0.019719705764998152,0.04574441612802549,-0.006833734960042304,0.0022104076601262013,0.031191538196483293,0.0050068601292078685,-0.0021460259499145803,-0.03669818981276504,0.055351876276959915,-0.07057030508475984,-0.09148441021944086,-0.02542740119494813,0.03232402072130024,0.05876817738454614,0.25108474098248384,-0.1725945701635861,-0.05018737468917203,-0.1316108241973623,0.19606356312134754,-0.23017386671441273,-0.0521626651222973,-0.044243422034119684
ACG_freq,0.12442542466238794,-0.07123816850403036,-0.09685678171330923,-0.11270591707070363,0.05499882868444051,-0.25726768970388003,0.11448713071624204,0.02080742134601461,-0.06747468433499078,0.039213363959527084,-0.09645229179586456,0.04966571618963467,-0.07923202422720546,0.07047663837633922,-0.008520900892618796,-0.020469123997924027,-0.039003208867228634,-0.018569344896278296,-0.06133983908291271,-0.08592651978193379,0.008672500813484009,0.0018894373233808714,0.029602987693521904,0.06804776400495569,0.04706284201262056,0.08025458574881927,-0.06745365029116089,0.1496585337106885,0.0700688670956398,0.061395326464652615,0.028201162739307006,0.028892591896686692,0.09331566725870558,-0.020628642429589707,0.10777553302021413,-0.027461482278836866,-0.36649442881041583,0.12466320217501253,0.11620022166158517,0.03626055416828622,0.04508632933070267,-0.044093048275578375,-0.011520040837638723,-0.18888236362649125,-0.054588922437456736,-0.3527828478734252,-0.040870580082657496,-0.13408159327532013,0.09423537817075975,-0.183129622770081,0.2697121426983395,0.3324534780958223,0.019413292771109855,0.08107096700278935,-0.07056559236199939,0.08542317043280817,-0.012002565817815475,0.09036398358378125,0.013885703245118688,-0.03645067905590468,0.0010356112373292037,-0.003586808527318769,0.0568778731002572,0.0035333165132280797,8.310457085253242e-05,-0.019261649307587447,0.028308313764503414,-0.0759666863088134,-0.0806279396222135,-0.05518104218737639,0.03747303006460458,0.11399455352257801,0.20065314694806907,-0.16646645554775838,0.07355228375961437,-0.03673298607339408,0.20422582718582366,0.03919225277755339,-0.02254434860552384,0.00857247952640197
ACT_freq,-0.10706549257005975,0.07576223615990188,-0.014162528232106928,0.04678053311590686,0.06233964523265315,-0.006678680783144563,0.01691186343588252,0.3276369790294921,-0.023643718494900337,-0.0005972196211423975,-0.06486114018372659,0.037095924132831526,-0.24135063919159083,0.15346458043577937,-0.05518610977559624,-0.10239676621984459,-0.15508302247424788,0.04944093478725953,0.0030513134868350583,0.18994972647034514,0.06422450976325832,0.0899502715552925,-0.0741198706990921,-0.10881784752006674,-0.0823692343714247,-0.2786374478803664,0.18203940386556244,-0.16560141904996525,-0.3663699638215609,0.25156619672717534,0.1871547152604704,0.13551634275241775,0.022505638156556092,0.05017530618355015,-0.15984198537378952,-0.09059437057485309,0.01885705793853387,0.14052195014808663,0.03652198317335581,0.050342472698265986,-0.03251098896472552,-0.06339709815672209,0.10828530714327397,-0.029966479092110886,-0.0840428355994851,0.09981338710582177,0.009091191696444482,-0.025183330788688618,-0.017816836295703256,0.00365088006317002,-0.03278871973572686,-0.04452690792350075,0.010835699062060916,-0.053584480606419994,-0.011317775063967188,-0.029746959457468677,-0.011573569283554267,-0.02676894734968882,-0.020098849646549538,0.017817099060993852,-0.028832537600528063,0.0034048774153325467,0.05532218267668572,0.0004779636458870917,-0.002770640143388181,-0.0627148044804671,0.053128962281581184,-0.059478624776862415,-0.0674552932741471,0.04434085896988349,-0.045866919613074514,0.0590045210096995,0.3035591516229806,-0.016330479784033635,-0.16304499772109712,-0.025796460308674815,0.15924581233872592,0.024016275473885074,-0.040613114251721844,-0.025156348234486457
AGA_freq,-0.11640883938301268,-0.22483424531237656,0.12639484870776063,0.026166185774580363,-0.0058955941996912,0.007254383857887385,-0.05769112872448124,-0.013008013690606947,0.1252100288512758,0.10603203683589577,-0.005532356617377748,-0.03172399517435984,-0.09383674628852995,-0.056473715436265455,0.00825982779693979,0.03088310000039879,-0.004216036954466859,0.026064652334415794,0.007167039270736475,-0.00970629530497076,-0.04839742876395469,0.018939518083498728,0.11399353331917751,-0.0735821223143694,-0.03316182793574195,-0.08767839687227919,-0.12857805356969998,0.03780902901871094,0.08368030962444692,-0.06414747539729122,-0.04261621920687031,0.0572798124215992,-0.07636841849520142,0.02960992033011789,-0.05994097503912707,-0.008431820679812907,0.02097576785332385,0.07725815617381585,0.1533512962397311,0.0815039327007564,-0.1566805501338352,0.00654104252114468,-0.06482802998426122,-0.2551795527371342,-0.03681875536422462,0.11109043458838694,0.1145144157532889,0.03537134324208155,-0.10987528588965526,0.3899510794721588,0.2698257025116606,0.03484560475201355,0.1601533180002666,-0.04752179881818888,-0.017691936121475547,0.07571786831638119,0.03446608045858572,0.008454395930517167,-0.020842374762767513,-0.0050525788047503725,-0.1020274362045199,0.018096711101446894,-0.027078186527979185,-0.018756835024479446,-0.002024191797000391,-0.18026997493275781,0.32675632263748616,0.16870409925834914,0.10965152663541229,-0.32059026564292625,-0.2535341506138598,-0.04370803066600033,-0.015739998657504715,-0.0035265421285990903,0.023640767369760785,0.024218405609170542,0.06986392919982318,0.013698724969827977,-0.0006185457073489206,-0.001413204797942498
AGC_freq,0.10922230928625284,-0.11450825444492484,0.16263824358004836,0.020750125538144145,0.09209344747159744,0.18000594657484226,-0.008991038849703464,-0.11783536165445889,-0.1622133609996565,-0.06428872087354172,-0.14028178840507735,-0.14748385051642876,-0.0219290188793988,0.11610785706600112,0.16675529737080547,0.06478736102185285,-0.018501995737060184,-0.06260765664630286,-0.0029086364467113546,0.018241091665118878,0.05892231009035431,0.026423304597047448,0.1360144432585431,-0.06635775904982404,-0.015938860607067395,-0.12157845502683405,0.07662450305063023,0.07209662295779204,-0.08327875891118565,-0.10676292454856956,-0.12459343805757365,-0.0998168080039401,0.02029084363221867,0.07944951089592736,0.1087146852343916,0.05875559604525579,-0.004466354254759465,0.06041493075400939,0.1985258801696811,0.09924638072080605,0.31165512284558305,0.24700306001121713,0.06222489512331574,0.15424218632216072,-0.026545273167930046,0.04245896431575222,-0.12498478000866872,0.0014946066010021741,0.15628050489594347,-0.18590909256923074,0.030339759158829152,-0.1930429978449975,-0.013910016437562248,-0.07833467048491957,-0.11396673349007644,-0.15540117845486384,-0.011029545938144307,0.010635757773897553,-0.010143601963464782,0.02436134646936536,-0.017423778802961726,-0.02416248220187936,0.06544712983389983,0.0044890698076167634,0.002490812203127024,-0.3014686753943162,0.21161171178503257,0.09656731467445516,-0.1553154268775369,-0.12610702465442158,0.12995038476646292,-0.056083578066548664,0.0551442955206962,-0.1417150581834838,0.008446418198347797,-0.08859922151539885,-0.08342182550191521,0.07051543507244729,0.003357202797818872,0.010932240334315823
