,PC 1,PC 2,PC 3,PC 4,PC 5,PC 6,PC 7,PC 8,PC 9,PC 10,PC 11,PC 12,PC 13,PC 14,PC 15,PC 16,PC 17,PC 18,PC 19,PC 20,PC 21,PC 22,PC 23,PC 24,PC 25,PC 26,PC 27,PC 28,PC 29,PC 30,PC 31,PC 32,PC 33,PC 34,PC 35,PC 36,PC 37,PC 38,PC 39,PC 40,PC 41,PC 42,PC 43,PC 44,PC 45,PC 46,PC 47,PC 48,PC 49,PC 50,PC 51,PC 52,PC 53,PC 54,PC 55,PC 56,PC 57,PC 58,PC 59,PC 60,PC 61,PC 62,PC 63,PC 64,PC 65,PC 66,PC 67,PC 68,PC 69,PC 70,PC 71,PC 72,PC 73,PC 74,PC 75,PC 76,PC 77,PC 78,PC 79,PC 80
repli_gene,0.06498418346207704,-0.05110380092238692,-0.002717074306879288,0.19452194052086183,-0.024910184234012228,-0.04856963392590702,0.04702264348398344,0.06959221372883165,0.07191838424248309,-0.021321819591863134,-0.3623325225652644,0.07035434131343293,0.052697189732538216,-0.3491756530523589,0.032776893530304475,0.23624308683925363,-0.1332276526013613,0.0974028305631073,0.1220138615538708,-0.08653568802153058,0.05964268467166198,0.017593064239423348,0.016647526865139595,-0.10401520171923513,0.045057187283498945,0.003201430089323637,-0.002355324090018235,0.013382221146132443,-0.1275905989654695,0.10892852748542707,0.02756893113561723,-0.041480648474250315,-0.12268976005351667,0.024297064356072057,0.540403990903758,0.2722113554219871,-0.31945451107237277,0.023133874435441244,-0.07245556092826193,-0.13656385434567242,0.030592629764410094,0.06506063487774395,0.00405143672212005,0.012451096033396933,0.04704366484718846,0.056355760415647264,-0.03246660542330994,-0.01325671005939831,-0.006994024845314584,0.0035382263205902334,-0.007825249179221228,-0.019251540481081714,-0.036083804721426596,0.03850422731338894,0.021262237188641786,-0.0016612550166236473,0.002407889428837684,-0.011321004702343478,-0.004622615059674803,0.005990781736234539,0.0043103224805617485,0.009631739207467606,-0.003800953669598605,-0.002611925245439472,0.0029221521203519098,-0.010745293132423672,0.0011029691278446226,0.0011132939034358968,0.0010521524529953086,0.00036722865331437866,-0.0014469931194861715,0.0005238468093861567,-4.8428603775149334e-05,0.00022177593408670123,-0.0002123807822103506,-0.0012714096220591657,9.498820313001699e-06,-0.00018106933735134202,-0.00015921289156443008,1.4498873465472608e-16
nsome_gene,0.022807743128747088,0.08558160483871226,0.1518959741955719,0.23829843041460574,-0.0513567651913665,-0.12881825641802147,0.00789836874375846,0.07406969379893949,-0.09068510458611687,0.01696446231820059,-0.28134449165446906,-0.1969591637696802,-0.12789813231586059,-0.1528335143065811,-0.21612301866490752,-0.18301560430285346,-0.1464318559914503,0.2257429294181731,-0.24687236852664834,0.18733111881448442,-0.09252785308068684,-0.10177295384240621,-0.09457093611995308,-0.09451777154358407,-0.08451225781924851,0.013643181673513124,0.03389762862898188,0.08157466505497268,0.0953544516559366,-0.0323692842173821,-0.041038699884350965,0.008648921286372811,0.026609062874441675,-0.06729485024926188,-0.12000803143347687,-0.1463564586035354,-0.012614613605974129,0.08445630862802096,0.028985072827493727,0.036650511927670354,0.019233494894346816,0.045900461271271856,0.07745860865824374,0.046790230174056056,-0.015286758615226425,-0.02542009462251028,0.03147967600250083,0.08578321001243072,-0.026555781674754947,0.007740502900507151,0.02160014324493948,-0.03883740989744648,0.03980025258879323,-0.044327371868475705,0.10365651887809685,0.01598280007251246,-0.2861222223506883,-0.04450850155218121,-0.4435553149770065,0.03986252401923317,-0.15352571361423253,-0.08841020406435292,-0.05530224792093061,-0.06629429886395177,-0.011102274751292765,0.0009688809216947536,0.0020382354381488967,0.00019885538957192112,-8.460137248519906e-05,-0.0017800366199560596,0.0001947524297704062,-0.0003023114392435404,-0.0005459506166678035,-0.0005357615603248439,-0.00018181249361826513,-0.00026577558828455583,0.0005350218848872825,-0.00022695737134717248,0.0005866361476508572,3.7785622311167257e-16
nsome_cds,-0.0747164565334653,0.08122681380724384,0.1773283100352288,0.27929801033391005,-0.06169433317245133,-0.114559703329142,0.04061373810571697,0.028871167914733376,-0.08441877009717505,0.02287660247629178,-0.20852537954873646,-0.0952052043086492,-0.14033057659705103,-0.053815605689004196,-0.10390640843330386,-0.10909265788357354,-0.12777502999797535,0.1735926199581961,-0.11155080685307833,0.15919585923855792,-0.11699058109251603,-0.07305804676024404,-0.02863438797138737,-0.0838527629058905,-0.00030506765080751813,0.05388620368495992,0.032730013684902394,0.022250417634584536,0.08171888990149945,-0.02412110770798872,-0.06559424741801385,0.022694040423768727,-0.02067333975925105,-0.029231798803235787,-0.10989847057075207,-0.03259440920428243,0.05421188829119629,0.04331205403554539,0.018979291608616722,0.022217597602645772,0.012541275364088528,-0.02990463577834815,-0.04614524191547338,-0.018268130512801878,-0.027469242342698222,0.033556720968170334,-0.0033128880368699654,-0.0306280886494405,0.005063896267866394,-0.022912592199380737,-0.02142876790423272,0.06368898722467113,-0.03799345491319833,-0.0018231484115491716,-0.13144691570177477,-0.03754328477816887,0.3677209553366988,0.046677187263049744,0.5914990549260232,-0.05731270978261094,0.21605023980975624,0.15189839374173555,0.0914783134620884,0.07365305223346977,0.007162495380564335,6.1002562464218535e-06,-0.0014643788292645274,0.0010632266573778817,0.000364438319386845,0.0024575400288612713,0.0011713719635726358,-0.001383872752833866,0.0005884169999415172,0.0007958752271264241,-0.000467149213004045,0.0011263992129185649,-0.00039754729942704375,0.00017699949319382405,-0.00026871442622415057,-1.1331767353470844e-15
transcription_gene,0.012797459660732374,-0.03177878942787443,-0.0533572450037597,0.06825040663902585,0.009609386059957991,-0.05773680945220955,0.06023493666444052,-0.029246462599538704,0.1057643064050317,0.13231971665186454,0.25619364286970614,-0.0002343730944563971,0.019115710530798413,0.03954963938959488,0.4688215642042536,0.43093879510002847,-0.0563198414374083,0.4579532342030317,-0.3526138111370504,0.050040881444932545,0.16952786743832415,-0.2172395146508404,-0.0531376039399942,0.06923688247175275,-0.08857206005148362,-0.033489780336964876,0.10220421343849981,0.036093823663338034,0.03742629568082394,0.003875909373331734,-0.09657197377029055,0.07726362759413706,-0.03553221498671987,-0.05748204147620772,-0.019314710073335514,-0.04309598149252056,0.01419385527834164,0.04647996359953527,0.03482478429136886,0.011732058012832586,0.03868883915392161,0.015942318985089715,-0.013968342057859642,-0.0017928510016039026,-0.033241712343076595,0.0047543572389378355,-0.02561810801057504,0.06458277029187964,-0.019287710476962067,0.010160655266006659,-0.008710719960617043,-0.011013992102203649,-0.017054682019351862,0.019848917338877066,-0.0056247607426982826,0.010469216295003216,-0.005489738597148033,-0.007949807212306346,0.0008579675801932418,-0.005478184687148946,0.013077677226535689,-0.026536702841904736,0.0010230895334201184,0.0008832942164783419,-0.0038516618330858045,-0.0021436376876530217,-0.001531720887890508,-0.001987268380980879,-0.0004161665245192986,-0.00023018807139147648,-0.0005760638978873529,-6.591413548727096e-05,-0.000521381673755361,0.000379075551632386,0.00013924685143911495,5.235580613169831e-05,-0.0003951248087335204,-0.00028573806982054844,-4.6519420103886865e-05,-4.767262257748287e-17
repeat_gene,0.03258080438215698,0.007357100252223904,0.10107429917826505,-0.09450933765096185,-0.03300648408377293,0.04806441479191373,0.21273406410898688,-0.049461019850980836,0.3901402863917318,0.024523566771946795,-0.2204325558978165,0.07938897694808872,0.11954604290865954,0.09491806327446634,0.219155640438942,0.008385757524872889,-0.04118453748126186,-0.2562000612709606,-0.06344358929089092,0.3770311582048328,-0.32953691595686024,-0.0938829411212686,-0.009644809667514825,-0.016478565953913102,0.06204975898480612,-0.033909326271000004,-0.004700862774712794,0.012402167315046168,-0.029492659217920367,0.24587639180591267,0.0861587091767475,0.04880495735584519,-0.16789659681905394,0.07768633457290612,0.009561955568996028,-0.058271057834826674,0.06843207733137643,-0.0013101401472131787,0.14075616916325248,-0.042179893326973056,0.06872765602854952,0.02162252685672402,-0.055620405577334775,-0.2825827061015025,-0.1491983970648176,-0.14825553013536488,-0.044629502965527326,0.10640069552294498,0.08444188607505107,-0.05275379752886793,0.02075155780832407,0.06959891785072952,0.06335242049289595,-0.07702963787247673,-0.024230300864254067,-0.03912524440865313,-0.01618550645041021,-0.012184779684727426,-0.040883445919154784,-0.02402056088928481,-0.022544836880545704,0.02442688438330351,-0.034082358111626354,-4.4984589232160976e-05,-0.005184670840279244,-0.0067814223104046036,0.0024720507980494372,-0.00023895453793657678,0.0015221988989203294,0.00013837665895100054,-0.00011613189092172377,-0.0007873268903203293,0.0004494400639019104,-0.00032149899607747954,-0.00010888261818053045,0.00015994493660130907,5.9669403449114436e-05,-2.2174244870033777e-05,0.00031997598559310465,2.4752017784684567e-16
repeat_cds,-0.01356724458133469,-0.008724689762928057,0.08568124137272395,-0.09411003894588398,0.05597880783926468,0.07744862209387107,0.2600906076611243,-0.042923905524496764,0.535136295123132,-0.09783170209673808,-0.062124653911056565,-0.21143981374505771,0.03192854717239091,0.10277580195076477,0.02416183497280545,-0.092456160010037,0.0018108868388337154,0.027341371342601173,-0.02194383592031997,0.1695199072731949,-0.010599574439342882,0.05611168655994017,-0.08467473050973945,0.05468167352818964,-0.11682394210057832,0.022684346520882262,-0.013061089635771912,-0.06338931214193375,0.019202519435823052,-0.11678843672347539,-0.027871979010155784,-2.9427282882937833e-05,0.08577217760850964,-0.005540103815792549,-0.04506020683767334,0.14909023079490497,-0.045017415647383374,0.020699881443902335,-0.2542341909783067,0.02079465977533891,-0.09518707124056444,-0.042705335659225435,0.06743195648795705,0.39345908457759393,0.24228048442350153,0.20251716046073046,0.10396643471396112,-0.19805982050161827,-0.11954139498023791,0.06187120402720803,-0.028787173047035427,-0.09369300998960456,-0.0611404923817882,0.059745062121224275,0.041191862523838385,0.035972225199508434,0.021293770606691922,0.016150445459187944,0.002841295058482022,0.018359179956947698,0.039059335114875166,-0.017115166098711415,0.052660544232788015,-0.002574885544349731,0.001654377398639495,0.017200769290163318,-0.002919252617794136,0.0003587178950979278,-0.003804404958780816,-0.0006660182279910408,0.0024834106227954664,0.0012166853003004185,-0.0006811724290508667,0.0001538354735332254,-2.3317191972035186e-05,-0.00038318049802338675,0.00023889283385328426,-1.1876177270038132e-05,-8.575287483124274e-05,1.624062533136758e-16
AAA_freq,-0.15743081232100398,-0.14281798293222925,-0.012022267549926536,-0.0425380558480209,0.06284698316624875,0.08511004651871684,0.0002474835764730565,-0.024562534364825583,0.06892766181915343,0.09396817866518542,0.044463069966987866,0.028917559036444163,-0.07467946834770282,-0.123542619987657,-0.10751558889866805,0.02822636107007412,0.06663722843943898,-0.011921288491275606,-0.0169570111274215,0.01839426019066191,0.0039607650501176095,-0.003310097723127174,-0.050644617459873885,-0.012536996357212421,-0.02861894723831092,0.02130269955175869,0.0034103004739939047,0.08531621221367416,-0.02312860220116956,0.03950891926586449,0.022822721097900678,-0.04011535662094601,0.06564529740430698,-0.01734988749261382,0.017320093808459443,-0.029002346168692277,-0.049034601988637475,-0.02951808066014573,0.1086836154502189,0.09890461806333736,0.03617815459977837,-0.007686544588956928,0.044581451323733735,-0.0034070768371008905,0.02726258342205338,-0.05371411218353807,-0.016729443241842792,0.09785974510739151,-0.07321636528326145,-0.08607739081111326,-0.05715368821614585,0.04769989922279243,-0.07117157731445772,-0.07764857375755274,0.1057851987098126,-0.028030518047282932,-0.06892509624104551,0.025425660546103894,-0.21947920873303145,-0.0018433619813163094,0.8055833878394683,0.07367656986348829,0.04945578468195655,0.010199446520832739,0.0014910847776908043,0.0016442797026797878,-0.003690920445770498,0.001118061646066773,0.006080650990883729,-0.0034592343868923487,-0.0006130899113988078,0.0010512688008830623,0.0038456135910307897,-0.001902422129578574,0.00276159527809777,0.0039136738835665145,-0.0007688846530101694,0.00024417236403304933,0.0031241797662821136,0.26690520359903064
AAC_freq,-0.12118593094517212,-0.08798353645066297,0.041347395850168896,-0.00811183206295292,0.179878579572637,-0.04526555468767217,0.10590936221752055,0.052324951791281105,-0.028241546374303123,0.061528314265897444,0.06168890841014077,0.024022996169434332,-0.16255705175891255,-0.06814135004475683,-0.19153499332092877,0.20646503964092638,0.09673772110777074,-0.05897424658485667,0.05427738662862976,0.1668212100992064,0.006146831331235697,-0.07918172452443704,0.04269711398644935,-0.006597983311489629,0.13410863459293848,0.2559001699184296,-0.07801439197417698,-0.1966234379343608,-0.0721112776170009,-0.16996511974952405,-0.14093088186952518,0.2768786069960055,-0.16785247150008675,0.008155850922314287,0.14704644472952239,-0.13212357717665663,0.2420623845294205,-0.022034475452808927,-0.05234760002709047,-0.09623065100950752,0.25127003677741444,-0.023995411492842546,-0.0642301728614671,0.05581666645979775,0.08668202316491193,-0.03987937986731683,-0.058920505881903104,-0.11104725392405668,-0.05776138031653713,0.03400244579602403,0.07034005020278444,-0.06412792079649446,0.16761713170273454,0.025466811483883318,-0.038717791565004184,0.04727713603344901,-0.01956815415711674,-0.024593093601272063,-0.0375530724834891,-0.007895176078681801,-0.05474234716022909,-0.0020068875608736866,0.047029944895431636,-0.005452036829160706,-0.0001323498423542735,-0.09224221420843831,-0.06093228010197689,-0.17402777565324523,-0.01581301110469538,-0.029305224577018098,-0.22112646548669845,-0.20595950389792433,0.10242151295481158,0.08145897267810945,0.19500013493273471,-0.10387382749690871,0.013767171913402574,0.023722588147715204,0.002997109860634028,0.08858437382040096
AAG_freq,-0.10512656975036204,-0.2396284637958034,0.08242122699509999,0.029587540225245793,0.0018638849862677507,0.005891533480782057,-0.033121139938945346,-0.0677919638169994,0.06364488120724276,0.17648000982419404,0.05148624170642896,-0.002769877051180286,-0.15144856845170246,-0.14242682202230952,-0.028523900280653977,0.025953859062644358,0.021398325429254794,-0.04156882157922458,-0.15418255826861632,-0.04183963603819181,-0.059319953468288944,0.15279224963766463,0.009056674320435096,0.014818980072407562,-0.015726062380343964,-0.13085423742834093,-0.005668317941448731,0.0944639844150123,0.07978425982842355,0.18028490973166297,0.11049357863389124,-0.16172301340614972,0.1108570910434204,0.05425410861588016,-0.08729749041339521,0.13115646293097058,-0.06683688077615846,-0.04853710654870279,0.15716015990519439,0.030858200016250725,-0.1378561738867989,-0.06230120449325771,-0.024891671233560293,-0.053228506433268444,0.012866148035347394,0.004276455792042224,-0.045795028300504866,-0.09253678398211423,-0.13587228705000237,-0.037444770278222454,-0.01672250810254921,-0.16563757855059497,0.16276543459020726,0.15046282549148132,-0.16400524041951697,-0.0009775866716545817,-0.014257805113034858,-0.007305999451474192,0.041943336732426645,0.005989908124983789,-0.18129565106165224,-0.0259991017563979,0.09815123686512765,0.0067848666664770685,-0.0005974370462609596,0.17269645550846732,-0.4540217180462435,-0.2896131430977763,-0.08749750576298448,-0.18225005382235973,-0.09409992210861148,-0.024570433935181074,0.047440378198411,-0.0051746359054758925,0.007529133336166232,-0.0030704089892710645,-0.023460677837386874,-0.008530434599221827,0.005793531247939545,0.1592747971230151
AAT_freq,-0.1750765500618672,-0.0572190574453553,-0.045908992307408254,-0.045174845635044446,0.038229406385516654,0.05435784968763238,0.03532671500649586,-0.003692918622803437,0.03910210856029184,0.01427966138029253,0.03850949405241105,-0.016460992665182944,0.043480305919647785,-0.0686538415773532,-0.04955553660059783,-0.01868999669470378,0.04236157298040685,0.01672105870433782,0.037384950483337905,0.030842333780521446,0.0017266115913587843,-0.07271517846900519,-0.051319452652850484,0.011588075960686103,-0.021285225546903624,0.04602651109591556,-0.022277462640460405,0.013720770299202607,-0.02391786879627264,-0.04573658380559434,-0.006427385306163574,0.008562317172555609,0.052493743680562796,0.0058223682902112245,0.020672663134308017,-0.06861244135399647,-0.11123374434702873,0.0525798324734219,-0.06154425772150365,0.09541500620395374,-0.025104272722967086,0.04287707765205245,0.09896185723195526,0.01921270972638419,0.004699821687638994,-0.03204503601793367,0.043308553383988285,0.21999806067361272,0.05343251346478926,-0.06540375437227822,-0.0599625968684083,0.18746321912718023,-0.42719042641038485,-0.2332717511081685,0.1819198086023766,-0.08368172792449857,0.06403673195209286,0.018802786646630404,0.14205710296016696,0.05109641355914159,-0.2163583138576882,-0.009410461769768577,-0.31869369488601607,-0.0167603722428967,-0.007576999441669265,-0.3129297254312623,-0.17876297544986489,-0.2530575602745466,-0.2266798158556637,-0.23235833138755335,0.025791808284304024,-0.0728929246229313,-0.0004460730962121823,-0.004695876331411173,0.017245327284177294,0.017622922318935405,-0.013149018210311548,0.002571756166203344,0.00436680186207391,0.14107506699989314
ACA_freq,-0.11744552530773403,-0.043475093283239036,0.09951260694093901,0.03102477027010558,0.1624442318675906,-0.12779407314689675,0.19520478470997266,0.044600908201706535,-0.07319245896018034,-0.10622943677685973,-0.0027099854267046905,-0.026415901727049135,-0.02740348839391249,0.09140140328098761,-0.0826350866613135,0.1085138142634727,0.04051174638020803,-0.06810883158346506,0.12056833727236699,0.018180439656955472,0.10866261159262003,-0.22491355268520644,-0.013353958135064514,0.023529923791497445,0.11885092314000438,-0.1244910615927047,-0.02488531302550427,0.4457493187091736,-0.17360312353508353,-0.07982262514727995,-0.062385913361767395,-0.025124280026303618,-0.22916492595975504,-0.21214148046355236,-0.01987323647252845,0.09827626694793082,0.19297561100840402,-0.09183701897731164,-0.15695928908621398,-0.017245159291842137,-0.13454028018731679,-0.11157952744627993,0.0969032239912829,-0.12155037820083422,-0.016814811604741558,0.04780049781355584,0.07560189024198122,-0.04427104905573043,0.0030234450698616022,-0.0658083124475633,-0.030239808310478455,-0.0487509567050903,0.0407600442682198,0.010832891668251056,-0.02994399096425502,-0.010685863096470793,-0.028241959649227544,0.023952470513396086,-0.027089041922090176,-0.0011941989783093299,-0.03490311826135195,0.00021028127113369155,-0.008942751074719174,-0.00519436483588959,-0.002112021270571987,0.018159566954716377,-0.04402925842816194,-0.022126717681392516,-0.029059237422927625,0.029942668635370522,0.03992765060410458,0.020753886696920354,-0.05325914899169401,-0.1482156133276557,-0.35801472833612313,0.2503918712637555,0.00956057610863606,-0.04145022110866793,-0.010868160060030942,0.10107979921120037
ACC_freq,0.09933573000052447,0.08281983593471254,0.13679573863789404,0.02654603800602835,0.21326402167928868,-0.09213818452493415,0.12661263631478514,0.1872465158311989,0.045842012455995174,-0.05761554554782991,0.1525054191075544,0.13798343315298278,0.08358317385076547,-0.0004491463574223531,-0.05549610717586567,0.0010070072546345885,-0.11462556643378657,-0.004895389543772721,-0.14653317096147767,-0.10542743814406166,-0.11098709029699291,0.18172264204786306,0.11783142302300785,-0.09700500372185818,0.02195330156247631,0.1351497684356915,0.18670305250976033,-0.07713095152183232,-0.01637970836749625,-0.2047038678299576,-0.039101934842295204,0.0201599918468974,0.073247741946949,0.3727786785261531,0.008343991770152468,0.10882726003905419,0.04124684282342313,0.19895794514720624,0.032411965188062955,0.07337316249078535,0.15376526410149974,-0.0556256884991514,0.04951110914915956,-0.0015817861518357906,0.0020896234742177823,0.04638695878200731,-0.23467899533504663,0.045140288960620514,0.13175826363970544,-0.12292772397355298,-0.09921397165122511,-0.05128811077300534,0.06132565156064169,-0.06668067827716485,0.005504959553617222,0.007401102344577332,-0.011480758714758676,0.0029234173778037026,-0.019775542998672777,0.04838312310159349,-0.003302115029708369,-0.0034548423284566643,0.03363849288294091,0.005260754025625487,-0.0009325826100153498,-0.04238913276735451,-0.03303838539685743,-0.09309210119125441,0.009397761270453525,0.003752200218254223,0.04802350847400945,0.24390656573058417,-0.14522866338295842,-0.07549789755292316,-0.20292062711660852,0.13548637499355629,-0.23663553104904014,-0.06843142713291557,-0.06042796373729831,0.09558271862041177
ACG_freq,0.12254029475399442,-0.06655704523936785,-0.0976961555781716,-0.11595079387376653,0.05183041270032305,-0.2608366024842215,0.09666429872655403,0.009756414224949418,-0.07786818230748621,0.02461787038288661,-0.10371677803411317,0.07294099255300501,-0.030949957592419336,0.10759208798553219,-0.00991863315714717,0.03546406016845759,0.008985560822958281,-0.08353709186913155,-0.07692436976984245,0.007198267552375615,-0.0056565831728632165,0.01662018422742627,0.04965653223391184,0.03801484655298362,0.05631054866218621,0.0807007521873579,-0.011952518378908872,0.16973897884040598,0.047004179577829236,0.05851198019274063,0.0684287910313679,0.07599961598967883,0.005179454529624428,0.09355764546018538,0.022358673015235475,-0.3117897445332103,-0.21407435203238623,-0.1215421283339933,0.0937362594225376,-0.054475110263213646,0.04286478721656239,0.05083772410065185,-0.2605315844942404,0.22739764047495234,0.20628816363703806,-0.07857805504990165,0.07145623336617206,0.10728854334234703,-0.18629874944471977,0.3295394254964432,0.2638396868331621,0.08781825820575617,-0.07468099065015209,0.0631545135648459,0.009695640016757101,0.07507894173353079,0.0646330172727966,-0.06506192006061495,0.02695064379298137,-0.04358257619570535,0.004005641158672191,0.006034928656466531,0.053200318386969175,0.0008107513026398838,-0.0023099766075106026,-0.02390282467565627,-0.04969247678948399,-0.09223579749484838,0.04054411923655904,-0.008634263868696954,0.09653472330646123,0.20520180022561568,-0.163985479642229,0.04086385870570131,-0.10902546571141462,0.19675357072825939,0.028193113868171946,-0.023858810639696,0.003790128497784225,0.0742209005065819
ACT_freq,-0.1067734315168381,0.07280056639187782,-0.010313203214007726,0.04570319464471122,0.06592856116529357,-0.006109558628489797,0.042671456453160575,0.3150523657478429,-0.014047592139640214,-0.006768831757494306,-0.06504210116858439,0.05469699520111909,-0.18040626362277046,0.23501177854691108,-0.049734432053124576,0.15130172957139457,0.0941475743740865,0.029779735598749857,0.1962802357095168,0.08465254977764033,0.12693262889487605,-0.062440539029149714,-0.08256060126100195,-0.07908545334948722,-0.22528163076990762,0.07232337855195724,-0.07506558368488503,-0.4625660792688403,0.15246294954091286,0.2588185009388597,0.10729141897836866,-0.033392352349668496,0.010722665258111747,-0.22287485761367276,-0.05396251399266895,0.05865232760688696,-0.06738404620614685,-0.08821181430879346,0.07900738442703759,0.014440751576901875,0.02866638993214877,0.10429293192260766,0.022877077074734124,0.03135743452044721,-0.12632303411401907,0.01725850396666119,0.03222584291692096,-0.017261852762730276,0.0018457399457875445,-0.037918821771445524,-0.03726589182194597,-0.020291605014209513,0.053667688497712085,0.005633166423197405,-0.03081279338207049,-0.02141425446834963,-0.031285822564817156,0.006142905569319321,-0.019114032522029298,0.018157626702011057,-0.026003754340188007,0.000358812083397983,0.06032191042152643,0.00012701800953196507,-0.0025465951106080353,-0.07019469677731921,-0.023964029272043982,-0.038945064595531514,-0.06318266727865583,-0.032747915016202736,0.0665619623851163,0.28322839068021544,0.01093478261176745,-0.19187985701259636,-0.09587356786352033,0.13077278593115813,0.02110418404514207,-0.0352843259080588,-0.03194829003271016,0.0780256502570037
AGA_freq,-0.11301429895198607,-0.22965883610050888,0.12239599359801508,0.029610276762491616,-0.00716758130765164,0.0058752954441797225,-0.05775269789232303,-0.008639045805248262,0.12295997871322761,0.11516124426587948,-0.016721841981359398,-0.019393179762836693,-0.09669939940481237,-0.011676500909344273,0.014694638354728229,-0.021181247871670777,0.017049802207628473,0.004021796040083847,-0.010449999218449664,-0.06477314218297192,0.014129005429182662,0.11384384736096285,-0.044343243492171,-0.04453497201656437,-0.11397489869870173,0.03354308187582337,0.07391991401656312,0.12290498036059824,-0.04995070320915701,-0.05367339325023834,0.008961745326101611,-0.058167781186140494,0.04308314997649694,-0.07024506679830857,0.01853767704999043,0.034775047929027025,-0.0019333461567974126,-0.14881337532406433,0.08269634683058354,0.16409870442094615,0.06290598616509681,-0.04268270812190303,-0.19475864857979064,0.017534173557046832,-0.15415572644079456,0.14992845813468086,-0.014296828404941453,-0.1397038636973349,0.41365720623579416,0.24271745698016953,0.015332741662680657,0.13018997436429172,0.11506363528835116,0.03523278776425867,0.034211665503651234,0.06353109433750805,0.021917881149097096,-0.01695073893804274,-0.014365371537268369,0.003945410623039283,-0.10255567720137332,-0.016776613567909382,-0.02126237362712871,-0.017213742440491203,0.0011156496303700025,-0.2109998662578726,0.3051399710138247,0.11192285230572255,0.24288674098055382,-0.32890465811320124,-0.07281824392201405,-0.02522073731591451,-0.0002674262485786866,0.007172230402059034,-0.005088847351465802,0.07508171293347482,0.0108241881792373,-0.0007994420823507764,-0.00020175629018055708,0.16708976885515553
AGC_freq,0.1087495641230963,-0.11499002974832065,0.15255725810925386,0.02645190783228334,0.09375903628007408,0.1843020982415491,-0.024434694517602395,-0.12521450422920166,-0.16725791161333486,-0.07544293913874653,-0.14110615386771794,-0.13787200381033426,-0.011183675504590318,0.098063931654057,0.19071960122110201,0.018678305684578567,-0.04456020395723033,-0.008595741065711801,-0.0007465591098121996,0.050477781242018654,0.037892221255101555,0.14757598807043903,-0.0474675605120741,-0.012483053550117543,-0.1024734587366785,0.08109815996557046,-0.10294995178490995,-0.04543629127040069,-0.022956362475315913,-0.14694631845155298,-0.11531261918239599,0.05460536969511747,0.05664716975873427,0.12383141898589863,0.06461518643129172,-0.020657910643158944,0.02310372425152421,-0.18329094770395743,0.1323701341629847,-0.20331066779616974,-0.3400601171757917,-0.05346108600475505,0.13546632944786202,-0.012890511288945125,-0.05729061192458632,-0.12792542063043005,0.008019676805737369,0.16451684904528316,-0.17485123394353458,0.022403714011731732,-0.20482310118104485,-0.07372076450427728,0.06527755183746566,0.08175043401049048,-0.075404338704426,-0.16269398729091492,-0.02035285671364548,-0.018743952453917426,0.003683209762302214,0.01921613291800396,-0.011021867912077765,0.02522033562540066,0.06643257526504806,0.003023466796061469,0.00173107704400427,-0.31391519148975744,0.18018712180419108,-0.17986562649237753,0.10576021522309022,0.0569495942505439,-0.08854118802753566,0.06417685832571265,-0.1377754292554031,0.019459083939587958,-0.08260041350890326,-0.10407581020800485,0.07139792763195532,0.01030283958915408,0.013585188833691177,0.1206287181912933
AGG_freq,0.07789097944121412,-0.183207096197112,0.18636519234727486,0.060864483063683236,-0.1728325524461485,-0.027078517365050663,-0.14893493735404859,0.00728381112257742,0.0677271510799951,-0.16046344016053365,0.09843491090940769,-0.05445517605798679,-0.07616345237551236,0.02731860984063772,0.060739598792111354,-0.0033199389094111242,0.03343147010198477,-0.10043038091361231,-0.08752156773354378,-0.09808770698072644,-0.00421338925965746,-0.09127276296323583,0.1896597504503323,-0.041639959362919685,-0.00325646100455991,-0.05487237633612206,-0.03816888721772673,-0.004176559116627567,0.09718721356015628,-0.018861971288910498,0.3017038800118804,-0.038891941139420336,-0.03014104512183345,-0.16212189507209596,0.001800761480898569,-0.029398080302932384,-0.0053201364544004336,0.30820913115549176,-0.09017561796565028,-0.138625063071025,0.11987397057490669,-0.006161835099450327,-0.03117037159099275,-0.041672619893159714,0.11408236127597643,-0.02585479260730037,0.09312427827935399,-0.05487960928158561,-0.08418572819139988,-0.32150407360673094,0.1972296373778696,-0.044123699243863584,-0.039824640512704665,0.019655137351596037,-0.007344594924725958,0.06293825335106369,0.012457482831377015,-0.023923591243780927,-0.0008571950321783761,-0.02907152498377833,-0.006093832874485325,-0.024298792507682854,0.07831704045073118,0.00876070900482076,-0.0033833954973518376,-0.2734574421374232,0.16006652342275968,-0.22937515145608067,0.24630185565904786,0.04872241758027709,0.1961168613491455,-0.04469480126293484,0.05710840659775848,-0.016136848131586286,0.02020718505092349,0.0242216046746372,-0.004303760331487445,0.004194167790983094,-0.0050603788146859445,0.12153608014818805
