,fit_time,score_time,test_ROC_AUC,test_AUPRC,test_Precision,test_Recall,test_f1-score
0,0.025717973709106445,0.02976369857788086,0.6412610059735163,0.6349948933931404,0.41842105263157897,0.14494074749316319,0.2153012863913338
1,0.033323049545288086,0.038350820541381836,0.6391641023495727,0.638807335015978,0.4322033898305085,0.13947128532360983,0.21088904203997244
2,0.03727102279663086,0.0269620418548584,0.6202729574886005,0.6608134505689698,0.384297520661157,0.16955332725615316,0.23529411764705882
