,fit_time,score_time,test_ROC_AUC,test_AUPRC,test_Precision,test_Recall,test_f1-score
0,0.4232349395751953,0.014634132385253906,0.665495727453787,0.7474971991330999,0.3195077484047402,0.6390154968094804,0.4260103312063203
1,0.5504508018493652,0.020717144012451172,0.672368319925595,0.8839890033371891,0.32289719626168223,0.6298997265268915,0.4269385233240655
2,0.6223330497741699,0.016194820404052734,0.6548430813054718,0.8107993260551112,0.3062528525787312,0.6116681859617138,0.40815085158150854
